procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
58  0      0 150895680  49644 5030504    0    0     0     0 14475 12162  2  0 97  0  0
22  0      0 150891072  49652 5034872    0    0     0    60 13198 12385  2  0 97  0  0
104  0      0 150890864  49652 5034972    0    0     0     0 12612 11885  2  0 98  0  0
 6  0      0 150890752  49652 5034972    0    0     0     0 12500 12245  2  0 98  0  0
68  0      0 150890752  49652 5034972    0    0     0     0 13289 12027  2  0 97  0  0
113  0      0 150887824  49652 5034972    0    0     0     0 13948 12181  2  0 98  0  0
12  0      0 150879952  49652 5035660    0    0     0     0 13018 12418  2  0 97  0  0
41  0      0 150875312  49652 5035660    0    0     0     0 11929 11517  2  0 98  0  0
36  0      0 150873120  49652 5035820    0    0     0     0 12492 11792  2  0 97  0  0
 8  0      0 150869024  49652 5035820    0    0     0     0 12907 12293  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 150857408  49652 5040004    0    0     0     0 12660 11715  2  0 97  0  0
74  0      0 150852736  49652 5040004    0    0     0    64 12836 12012  2  0 98  0  0
355  0      0 150843488  49652 5040004    0    0     0     0 14088 12392  2  0 97  0  0
 9  0      0 150838096  49652 5040004    0    0     0     0 12637 12002  2  0 97  0  0
87  0      0 150836080  49652 5040004    0    0     0     0 12598 11951  2  0 98  0  0
11  0      0 150830816  49652 5040004    0    0     0     0 14651 13060  2  0 97  0  0
148  0      0 150822320  49660 5039996    0    0     0    12 12162 11433  2  0 97  0  0
18  0      0 150820112  49660 5039996    0    0     0     0 12963 12007  2  0 97  0  0
19  0      0 150786016  49660 5039996    0    0     0     0 13324 12995  2  0 97  0  0
 6  0      0 150750560  49660 5039996    0    0     0     0 13014 13130  2  0 97  0  0
 6  0      0 150748384  49660 5039996    0    0     0     0 12905 12465  2  0 98  0  0
113  0      0 150742672  49660 5039996    0    0     0     0 14319 16820  2  0 97  0  0
15  0      0 150734336  49660 5041096    0    0     0     0 14043 13547  2  0 97  0  0
14  0      0 150731824  49660 5041100    0    0     0     0 12458 12135  2  0 98  0  0
11  0      0 150730432  49660 5041100    0    0     0     0 12629 12906  2  0 98  0  0
13  0      0 150717920  49660 5049372    0    0     0     0 12982 13114  2  0 98  0  0
14  0      0 150715888  49660 5049212    0    0     0     0 16447 19077  2  0 97  0  0
31  0      0 150715888  49660 5049208    0    0     0     0 14134 13548  2  0 98  0  0
34  0      0 150715888  49668 5049200    0    0     0    44 12104 11437  2  0 97  0  0
40  0      0 150715888  49668 5049200    0    0     0     0 12987 11886  2  0 97  0  0
75  0      0 150716016  49668 5049200    0    0     0     0 13079 11750  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
122  0      0 150716016  49668 5049200    0    0     0     8 13415 12672  2  0 98  0  0
 9  0      0 150716736  49668 5049980    0    0     0     0 13158 12991  2  0 98  0  0
110  0      0 150715456  49668 5050004    0    0     0     0 14288 13279  2  0 97  0  0
20  0      0 150715344  49668 5050192    0    0     0     0 13408 12497  2  0 97  0  0
94  0      0 150715392  49668 5050248    0    0     0     0 13906 12439  2  0 97  0  0
54  0      0 150713056  49676 5050236    0    0     0    52 12696 12371  2  0 98  0  0
255  0      0 150704480  49676 5058508    0    0     0     0 13077 12618  2  0 98  0  0
69  0      0 150703936  49676 5058508    0    0     0     0 12642 11638  2  0 97  0  0
53  0      0 150703392  49676 5058508    0    0     0     0 13101 11703  2  0 97  0  0
33  0      0 150705376  49676 5058836    0    0     0     0 12667 11390  2  0 97  0  0
25  0      0 150705024  49676 5058860    0    0     0     0 13022 11748  2  0 97  0  0
112  0      0 150705632  49676 5059004    0    0     0     0 13890 12869  2  0 97  0  0
19  0      0 150705600  49676 5059056    0    0     0     0 14386 13220  2  0 97  0  0
48  0      0 150703120  49676 5061324    0    0     0     0 15972 17019  2  0 97  0  0
29  0      0 150703456  49676 5061324    0    0     0     0 13087 12772  2  0 97  0  0
59  0      0 150698944  49676 5061324    0    0     0     4 12765 11983  2  0 97  0  0
14  0      0 150701888  49676 5061696    0    0     0     0 13792 12608  2  0 98  0  0
32  0      0 150701696  49684 5061808    0    0     0    40 12772 11912  2  0 97  0  0
59  0      0 150701696  49684 5061808    0    0     0     0 13384 12578  2  0 97  0  0
19  0      0 150701328  49684 5061960    0    0     0     0 12694 12403  2  0 98  0  0
127  0      0 150699840  49684 5062120    0    0     0    36 14641 12695  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  0      0 150699328  49684 5062120    0    0     0     0 12320 11823  2  0 98  0  0
91  0      0 150698768  49684 5062120    0    0     0     0 12879 11765  2  0 97  0  0
58  0      0 150698768  49684 5062120    0    0     0     0 12868 11674  2  0 98  0  0
28  0      0 150698752  49684 5062448    0    0     0     0 18198 18323  3  1 97  0  0
77  0      0 150696128  49692 5062440    0    0     0    44 18262 20033  2  0 97  0  0
126  0      0 150695760  49692 5062740    0    0     0     0 12844 11546  2  0 98  0  0
15  0      0 150695616  49692 5062768    0    0     0     0 12561 11693  2  0 97  0  0
16  0      0 150695616  49692 5062768    0    0     0     0 12835 12186  2  0 97  0  0
18  0      0 150695968  49692 5063004    0    0     0     0 14567 12740  2  0 97  0  0
40  0      0 150694896  49692 5063060    0    0     0     0 13180 12475  2  0 98  0  0
18  0      0 150692032  49692 5063416    0    0     0     0 12943 12197  2  0 97  0  0
31  0      0 150692032  49692 5063416    0    0     0     0 12464 11569  2  0 98  0  0
17  0      0 150691520  49692 5063852    0    0     0     0 12520 11880  2  0 97  0  0
19  0      0 150688416  49692 5066860    0    0     0     0 14184 12781  2  0 98  0  0
103  0      0 150685616  49700 5066852    0    0     0    68 13441 13117  2  0 97  0  0
13  0      0 150684512  49700 5066852    0    0     0     0 11666 11220  2  0 98  0  0
24  0      0 150684512  49700 5066852    0    0     0     0 14392 13268  2  0 97  0  0
17  0      0 150684880  49700 5067276    0    0     0     0 13684 12292  2  0 97  0  0
17  0      0 150685536  49700 5067276    0    0     0     0 13875 13421  2  0 98  0  0
76  0      0 150685776  49708 5067700    0    0     0    24 12698 11916  2  0 98  0  0
21  0      0 150685488  49708 5067704    0    0     0     0 12511 11850  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
228  0      0 150686240  49708 5067704    0    0     0     0 12712 11957  2  0 98  0  0
43  0      0 150686240  49708 5067704    0    0     0     0 12699 11240  2  0 97  0  0
133  0      0 150685728  49708 5067704    0    0     0     0 13549 12397  2  0 97  0  0
36  0      0 150682512  49708 5067908    0    0     0     0 12008 11940  2  0 97  0  0
91  0      0 150682528  49708 5067908    0    0     0     0 13158 12572  2  0 98  0  0
403  0      0 150681632  49708 5068120    0    0     0     0 13820 11862  2  0 97  0  0
13  0      0 150681536  49708 5068264    0    0     0     0 12162 11121  2  0 97  0  0
32  0      0 150681632  49708 5068264    0    0     0     0 12570 12005  2  0 98  0  0
18  0      0 150681136  49708 5068264    0    0     0     0 12732 12268  2  0 98  0  0
155  0      0 150679680  49708 5068500    0    0     0     0 14334 13016  2  0 97  0  0
15  0      0 150679680  49708 5068500    0    0     0     0 13024 11922  2  0 97  0  0
12  0      0 150680560  49708 5068692    0    0     0     0 13020 12493  2  0 98  0  0
14  0      0 150680832  49708 5068692    0    0     0     0 13636 12819  2  0 98  0  0
270  0      0 150676672  49708 5068692    0    0     0    28 13662 12880  2  0 97  0  0
15  0      0 150677184  49708 5068692    0    0     0     0 12237 11679  2  0 98  0  0
176  0      0 150677184  49716 5069436    0    0     0    40 12741 12523  2  0 98  0  0
204  0      0 150677184  49716 5069436    0    0     0     0 13385 11939  2  0 97  0  0
74  0      0 150676144  49716 5069436    0    0     0     0 13575 12569  2  0 97  0  0
304  0      0 150674624  49716 5069436    0    0     0     0 12244 11656  2  0 98  0  0
469  0      0 150674624  49716 5069436    0    0     0     0 14370 12916  2  0 97  0  0
221  0      0 150673744  49716 5069388    0    0     0     0 13589 11970  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  0      0 150673744  49716 5069388    0    0     0     0 12340 11553  2  0 98  0  0
16  0      0 150673248  49716 5069388    0    0     0     0 13114 11527  2  0 97  0  0
 7  0      0 150672832  49716 5070100    0    0     0     0 14123 13288  2  0 98  0  0
12  0      0 150672224  49716 5070576    0    0     0     0 12860 11901  2  0 97  0  0
17  0      0 150672224  49716 5070576    0    0     0     0 12906 11873  2  0 98  0  0
241  0      0 150672224  49724 5070568    0    0     0    40 12508 11555  2  0 98  0  0
24  0      0 150671840  49732 5071080    0    0     0    64 14120 12181  2  0 97  0  0
31  0      0 150671696  49732 5071092    0    0     0     0 11988 11239  2  0 98  0  0
10  0      0 150670976  49732 5071180    0    0     0     0 16530 13838  2  0 97  0  0
83  0      0 150671120  49732 5071472    0    0     0     0 14258 11957  2  0 97  0  0
134  0      0 150669440  49732 5071624    0    0     0     0 12658 11651  2  0 97  0  0
29  0      0 150669440  49740 5071616    0    0     0    40 13154 12713  2  0 98  0  0
26  0      0 150667328  49740 5071616    0    0     0     0 13216 12643  2  0 97  0  0
23  0      0 150667328  49740 5071616    0    0     0     0 13525 12069  2  0 98  0  0
20  0      0 150666416  49740 5071616    0    0     0     0 13403 11991  2  0 97  0  0
18  0      0 150666912  49740 5071616    0    0     0     0 12561 12051  2  0 97  0  0
53  0      0 150666912  49740 5071616    0    0     0     0 13311 12295  2  0 98  0  0
20  0      0 150680496  49740 5057328    0    0     0     0 13964 12364  2  0 97  0  0
72  0      0 150680496  49740 5057328    0    0     0     0 13095 11816  2  0 97  0  0
45  0      0 150686544  49740 5050560    0    0     0     0 12000 10817  2  0 98  0  0
48  0      0 150690576  49740 5046800    0    0     0     0 13798 12207  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
71  0      0 150691072  49740 5046800    0    0     0     0 13379 12302  2  0 97  0  0
307  0      0 150688752  49748 5046792    0    0     0    64 13412 12228  2  0 97  0  0
145  0      0 150688736  49748 5046792    0    0     0     0 12451 11867  2  0 97  0  0
23  0      0 150688736  49748 5046792    0    0     0     0 11916 11579  2  0 97  0  0
225  0      0 150688736  49748 5046792    0    0     0     0 14345 12332  2  0 97  0  0
22  0      0 150689680  49748 5047020    0    0     0     0 12767 11849  2  0 97  0  0
21  0      0 150689952  49748 5047168    0    0     0    20 13956 12325  2  0 98  0  0
148  0      0 150689872  49748 5047260    0    0     0     0 11302 10881  2  0 97  0  0
15  0      0 150690384  49748 5047208    0    0     0     0 12697 11854  2  0 98  0  0
19  0      0 150690592  49748 5047532    0    0     0     0 12880 12206  2  0 97  0  0
111  0      0 150690592  49756 5047524    0    0     0    40 12134 11526  2  0 98  0  0
10  0      0 150688240  49756 5047524    0    0     0     0 11868 11836  2  0 97  0  0
26  0      0 150676992  49756 5047524    0    0     0     0 12252 12104  2  0 98  0  0
 3  0      0 150674944  49756 5047524    0    0     0     0 13019 12751  2  0 98  0  0
19  0      0 150672800  49756 5047524    0    0     0     0 13547 12442  2  0 97  0  0
15  0      0 150668768  49756 5047524    0    0     0     0 14029 13578  2  0 97  0  0
 7  0      0 150668768  49756 5047524    0    0     0    16 12897 12855  2  0 98  0  0
10  0      0 150664704  49756 5047524    0    0     0     0 12194 14410  2  0 97  0  0
43  0      0 150664704  49756 5047524    0    0     0     0 12504 11547  2  0 98  0  0
46  0      0 150664704  49764 5048268    0    0     0    12 13781 12332  2  0 97  0  0
13  0      0 150664176  49764 5048268    0    0     0     0 12446 11104  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
196  0      0 150661088  49764 5048268    0    0     0     0 12318 11790  2  0 97  0  0
30  0      0 150661088  49764 5048268    0    0     0     0 11825 11705  2  0 98  0  0
47  0      0 150661088  49764 5048268    0    0     0     0 13016 11805  2  0 97  0  0
36  0      0 150660560  49764 5049020    0    0     0     0 12896 11716  2  0 97  0  0
13  0      0 150660560  49772 5049012    0    0     0    12 12355 12068  2  0 97  0  0
28  0      0 150659968  49772 5049012    0    0     0     0 11170 10755  2  0 97  0  0
22  0      0 150659648  49772 5049572    0    0     0     0 14930 13014  2  0 97  0  0
15  0      0 150659648  49772 5049656    0    0     0     0 15033 12885  2  0 97  0  0
46  0      0 150659104  49772 5049792    0    0     0     0 13322 12364  2  0 97  0  0
113  0      0 150658688  49772 5049792    0    0     0     0 12924 11923  2  0 98  0  0
220  0      0 150656160  49772 5050228    0    0     0     0 11901 11345  2  0 97  0  0
11  0      0 150655888  49780 5050480    0    0     0    44 12824 11912  2  0 97  0  0
11  0      0 150655264  49780 5050764    0    0     0     0 12835 11294  2  0 97  0  0
112  0      0 150654368  49780 5050764    0    0     0     0 13148 11901  2  0 97  0  0
29  0      0 150654608  49780 5051020    0    0     0     0 11730 11339  2  0 97  0  0
27  0      0 150654800  49780 5051020    0    0     0    16 12084 11853  2  0 97  0  0
17  0      0 150654992  49780 5051036    0    0     0     0 12260 12362  2  0 97  0  0
20  0      0 150653856  49780 5051048    0    0     0     0 13284 12632  2  0 97  0  0
91  0      0 150655472  49780 5051028    0    0     0     0 14507 12586  2  0 97  0  0
31  0      0 150655072  49780 5051112    0    0     0     0 13636 12216  2  0 97  0  0
30  0      0 150651856  49788 5051856    0    0     0    60 12537 12396  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
33  0      0 150651856  49788 5051856    0    0     0     0 11767 11507  2  0 97  0  0
19  0      0 150649312  49788 5051856    0    0     0     0 11532 11473  2  0 98  0  0
33  0      0 150648784  49788 5051856    0    0     0     0 13959 12162  2  0 97  0  0
16  0      0 150648160  49788 5051856    0    0     0     0 13707 12692  2  0 97  0  0
38  0      0 150647136  49788 5052608    0    0     0     4 13463 12434  2  0 98  0  0
69  0      0 150645072  49788 5052608    0    0     0     0 12182 11723  2  0 97  0  0
14  0      0 150644720  49788 5052588    0    0     0     0 13748 12206  2  0 97  0  0
41  0      0 150644528  49788 5052200    0    0     0     0 12728 11568  2  0 97  0  0
251  0      0 150644336  49788 5052300    0    0     0     0 11227 10012  2  0 97  0  0
17  0      0 150640096  49796 5052292    0    0     0    44 15193 12792  2  0 97  0  0
13  0      0 150640096  49796 5052292    0    0     0     0 12488 11822  2  0 97  0  0
17  0      0 150639168  49796 5053044    0    0     0     0 12920 11824  2  0 97  0  0
77  0      0 150639168  49796 5053044    0    0     0     0 13120 11984  2  0 97  0  0
51  0      0 150639168  49796 5053044    0    0     0     0 12460 12190  2  0 97  0  0
20  0      0 150636672  49796 5053400    0    0     0     0 13873 12967  2  0 97  0  0
107  0      0 150636224  49796 5053480    0    0     0     0 12131 11441  2  0 98  0  0
26  0      0 150636352  49796 5053484    0    0     0     0 11923 11857  2  0 98  0  0
64  0      0 150634304  49796 5053688    0    0     0     0 13731 12131  2  0 97  0  0
116  0      0 150636432  49796 5053564    0    0     0     0 24425 20960  3  1 97  0  0
82  0      0 150633696  49804 5053684    0    0     0    44 15454 15283  2  0 97  0  0
57  0      0 150633760  49804 5053728    0    0     0     0 12576 11795  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 150633744  49804 5053812    0    0     0     0 12160 11642  2  0 98  0  0
11  0      0 150632032  49804 5053812    0    0     0     0 12714 11980  2  0 97  0  0
238  0      0 150630272  49804 5054764    0    0     0     0 12482 11320  2  0 97  0  0
16  0      0 150629888  49804 5054784    0    0     0     0 15312 13664  2  0 97  0  0
36  0      0 150628544  49804 5055024    0    0     0     0 13338 11871  2  0 97  0  0
51  0      0 150628832  49804 5055212    0    0     0     0 12046 11551  2  0 98  0  0
198  0      0 150628800  49804 5055212    0    0     0     0 11445 10686  2  0 98  0  0
39  0      0 150628800  49812 5055204    0    0     0    60 12547 11582  2  0 97  0  0
39  0      0 150626688  49812 5055204    0    0     0     0 13074 12052  2  0 98  0  0
21  0      0 150626816  49812 5055204    0    0     0     0 14954 12817  2  0 97  0  0
192  0      0 150626272  49812 5055204    0    0     0     0 12666 12502  2  0 97  0  0
184  0      0 150626272  49812 5055204    0    0     0     0 12556 12029  2  0 98  0  0
15  0      0 150626272  49812 5055204    0    0     0    24 13383 12353  2  0 97  0  0
36  0      0 150626272  49820 5055196    0    0     0    32 12557 11759  2  0 97  0  0
43  0      0 150626272  49820 5055196    0    0     0     0 13662 12521  2  0 98  0  0
79  0      0 150625728  49820 5055948    0    0     0     0 13071 12327  2  0 97  0  0
19  0      0 150625728  49820 5055948    0    0     0     0 12790 12254  2  0 98  0  0
28  0      0 150625728  49820 5056700    0    0     0     0 12752 12156  2  0 97  0  0
25  0      0 150623296  49820 5056700    0    0     0     0 12798 12879  2  0 98  0  0
24  0      0 150623296  49820 5056700    0    0     0     0 12034 11525  2  0 97  0  0
175  0      0 150623648  49820 5057312    0    0     0     0 13550 12344  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
176  0      0 150623488  49820 5057380    0    0     0     0 12602 11739  2  0 98  0  0
56  0      0 150623904  49820 5057468    0    0     0     0 13017 12361  2  0 97  0  0
97  0      0 150623936  49820 5057468    0    0     0     0 13414 11893  2  0 97  0  0
147  0      0 150623024  49820 5057444    0    0     0     0 14770 13607  2  0 97  0  0
23  0      0 150622832  49820 5057528    0    0     0     0 13695 11884  2  0 97  0  0
112  0      0 150622304  49820 5057528    0    0     0     0 12903 12119  2  0 97  0  0
13  0      0 150622320  49820 5057532    0    0     0    16 11930 10972  2  0 97  0  0
14  0      0 150619296  49820 5057532    0    0     0     0 11514 10252  2  0 97  0  0
18  0      0 150619296  49828 5057524    0    0     0    40 13749 12436  2  0 98  0  0
108  0      0 150619424  49828 5057524    0    0     0     0 13208 12385  2  0 97  0  0
69  0      0 150619424  49828 5057524    0    0     0     0 11820 11134  2  0 98  0  0
28  0      0 150619968  49828 5057524    0    0     0     0 12466 11890  2  0 98  0  0
162  0      0 150619968  49828 5057524    0    0     0     0 12109 11047  2  0 97  0  0
48  0      0 150618880  49828 5058276    0    0     0     0 14144 12977  2  0 97  0  0
38  0      0 150621024  49828 5058608    0    0     0     0 13780 12297  2  0 97  0  0
34  0      0 150620784  49828 5058848    0    0     0     0 13231 11845  2  0 97  0  0
63  0      0 150620656  49828 5058876    0    0     0     0 12649 12040  2  0 97  0  0
15  0      0 150618864  49828 5058876    0    0     0     0 12896 12349  2  0 97  0  0
121  0      0 150618864  49828 5058876    0    0     0     0 12407 11221  2  0 97  0  0
16  0      0 150618864  49836 5058868    0    0     0    40 12628 11586  2  0 97  0  0
145  0      0 150617024  49836 5058864    0    0     0     0 14519 12914  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 150617024  49836 5058864    0    0     0     0 12357 11507  2  0 98  0  0
117  0      0 150617024  49836 5058864    0    0     0     0 12079 11125  2  0 97  0  0
64  0      0 150616240  49836 5059324    0    0     0     0 13585 12722  2  0 97  0  0
31  0      0 150615648  49836 5059364    0    0     0     0 13489 12140  2  0 97  0  0
19  0      0 150615376  49844 5059812    0    0     0    48 13831 12846  2  0 97  0  0
30  0      0 150615424  49844 5059836    0    0     0    20 13453 13231  2  0 98  0  0
17  0      0 150612624  49844 5059984    0    0     0     0 12015 11739  2  0 97  0  0
30  0      0 150612592  49844 5060112    0    0     0     0 12792 12421  2  0 98  0  0
236  0      0 150612720  49844 5060112    0    0     0     0 13717 12232  2  0 97  0  0
16  0      0 150612720  49844 5060112    0    0     0     0 13142 11545  2  0 97  0  0
14  0      0 150612720  49852 5060104    0    0     0    40 12701 12898  2  0 98  0  0
11  0      0 150611888  49852 5060524    0    0     0     0 13606 13157  2  0 97  0  0
28  0      0 150611856  49852 5060568    0    0     0     0 12381 12295  2  0 97  0  0
18  0      0 150611744  49852 5060580    0    0     0     0 12100 12026  2  0 98  0  0
73  0      0 150611744  49852 5060576    0    0     0     0 13197 14120  2  0 97  0  0
32  0      0 150611744  49852 5060576    0    0     0    16 12188 11530  2  0 98  0  0
10  0      0 150607744  49860 5060568    0    0     0    48 14848 12958  2  0 97  0  0
16  0      0 150607744  49860 5060568    0    0     0     0 12633 11978  2  0 98  0  0
83  0      0 150607744  49860 5060568    0    0     0     0 12732 12618  2  0 98  0  0
68  0      0 150607744  49860 5060568    0    0     0     0 11582 11028  2  0 97  0  0
12  0      0 150607088  49860 5061236    0    0     0     0 14678 13560  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
50  0      0 150606640  49860 5061336    0    0     0     0 13245 12223  2  0 97  0  0
 6  0      0 150605888  49860 5061356    0    0     0     0 14648 13299  2  0 98  0  0
31  0      0 150605888  49860 5061356    0    0     0     0 12608 11601  2  0 97  0  0
29  0      0 150606384  49860 5061356    0    0     0     0 12437 11670  2  0 97  0  0
 5  0      0 150606384  49868 5061352    0    0     0    40 12728 12083  2  0 98  0  0
415  0      0 150602224  49868 5061348    0    0     0     0 12812 12086  2  0 97  0  0
178  0      0 150602224  49868 5061348    0    0     0     0 11066 10358  2  0 97  0  0
36  0      0 150602224  49868 5061348    0    0     0     0 13405 12686  2  0 97  0  0
 4  0      0 150601120  49868 5061348    0    0     0     0 13440 12043  2  0 98  0  0
52  0      0 150600128  49868 5062296    0    0     0    16 13728 12578  2  0 97  0  0
27  0      0 150599536  49868 5062356    0    0     0     0 12816 12170  2  0 98  0  0
28  0      0 150599584  49868 5062356    0    0     0     0 12097 11755  2  0 98  0  0
253  0      0 150599296  49868 5062356    0    0     0     0 12782 11444  2  0 97  0  0
54  0      0 150599424  49868 5062356    0    0     0     0 12342 10930  2  0 97  0  0
25  0      0 150599424  49876 5062348    0    0     0    48 13682 12005  2  0 97  0  0
25  0      0 150596016  49876 5062348    0    0     0     0 13506 12726  2  0 97  0  0
121  0      0 150596064  49876 5062348    0    0     0     0 13312 12432  2  0 97  0  0
99  0      0 150596064  49876 5062348    0    0     0     0 13311 11567  2  0 97  0  0
30  0      0 150596064  49876 5062348    0    0     0     0 12026 11179  2  0 97  0  0
12  0      0 150595456  49876 5062348    0    0     0    48 12931 11845  2  0 97  0  0
 9  0      0 150595456  49876 5063100    0    0     0     0 12920 11965  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
146  0      0 150592640  49876 5064008    0    0     0     0 15110 13178  2  0 97  0  0
 5  0      0 150592912  49876 5064096    0    0     0     0 11962 11071  2  0 97  0  0
49  0      0 150593040  49876 5064100    0    0     0     0 11980 11450  2  0 98  0  0
23  0      0 150592720  49876 5064100    0    0     0     0 11801 11546  2  0 98  0  0
20  0      0 150590000  49876 5064100    0    0     0     0 13255 12114  2  0 97  0  0
67  0      0 150592592  49876 5064368    0    0     0     0 12678 11930  2  0 97  0  0
72  0      0 150592160  49884 5064452    0    0     0    44 12704 11736  2  0 97  0  0
19  0      0 150592176  49884 5064456    0    0     0     0 13654 12591  2  0 97  0  0
49  0      0 150592368  49884 5064572    0    0     0    20 13121 11964  2  0 97  0  0
144  0      0 150591984  49884 5064612    0    0     0     0 12982 11574  2  0 97  0  0
 8  0      0 150591472  49884 5064788    0    0     0     0 12881 12097  2  0 98  0  0
32  0      0 150590960  49884 5064984    0    0     0     0 14215 12607  2  0 97  0  0
15  0      0 150590816  49884 5065216    0    0     0     0 12354 11624  2  0 97  0  0
38  0      0 150590528  49884 5065344    0    0     0     0 12255 11833  2  0 97  0  0
22  0      0 150588672  49892 5065336    0    0     0    60 12457 11754  2  0 97  0  0
146  0      0 150588096  49892 5065336    0    0     0     0 12658 12186  2  0 98  0  0
14  0      0 150588064  49892 5065336    0    0     0     0 11801 11461  2  0 97  0  0
15  0      0 150586960  49892 5065336    0    0     0     0 12950 12222  2  0 98  0  0
15  0      0 150586960  49892 5065336    0    0     0     0 13530 11983  2  0 97  0  0
 2  0      0 150586960  49892 5065336    0    0     0     0 13020 12416  2  0 98  0  0
145  0      0 150586032  49892 5065740    0    0     0     0 13097 12233  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
24  0      0 150585760  49892 5065740    0    0     0     0 12723 12278  2  0 97  0  0
164  0      0 150585472  49892 5065772    0    0     0     0 13927 12518  2  0 97  0  0
133  0      0 150583952  49892 5065832    0    0     0     4 13525 11575  2  0 97  0  0
45  0      0 150579280  49892 5066532    0    0     0     0 13858 12978  2  0 97  0  0
148  0      0 150579232  49892 5066532    0    0     0     0 11757 11026  2  0 97  0  0
17  0      0 150578976  49900 5066524    0    0     0    40 11931 11853  2  0 97  0  0
16  0      0 150578976  49900 5066524    0    0     0     0 12693 12171  2  0 98  0  0
14  0      0 150578960  49900 5066524    0    0     0     0 13726 12395  2  0 97  0  0
17  0      0 150577872  49908 5066712    0    0     0    44 15001 13172  2  0 97  0  0
13  0      0 150577456  49908 5066800    0    0     0     0 13401 13310  2  0 97  0  0
25  0      0 150575968  49908 5066908    0    0     0     0 14967 13191  2  0 97  0  0
20  0      0 150576544  49908 5067136    0    0     0     0 21521 16939  3  1 97  0  0
51  0      0 150576768  49908 5067116    0    0     0     0 18403 20475  2  0 97  0  0
27  0      0 150574288  49916 5067132    0    0     0    48 16274 16084  2  0 97  0  0
148  0      0 150574256  49916 5067132    0    0     0     0 12991 11168  2  0 97  0  0
34  0      0 150573696  49916 5067132    0    0     0     0 12270 11179  2  0 98  0  0
78  0      0 150573184  49916 5067132    0    0     0     0 12548 11582  2  0 98  0  0
 6  0      0 150573488  49916 5067348    0    0     0    20 13401 12720  2  0 97  0  0
73  0      0 150573376  49916 5067940    0    0     0     0 14033 12237  2  0 97  0  0
47  0      0 150573440  49916 5067940    0    0     0     0 12819 11916  2  0 98  0  0
107  0      0 150573488  49916 5067940    0    0     0     0 12137 11470  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
21  0      0 150572960  49916 5067940    0    0     0     0 12478 12174  2  0 98  0  0
 5  0      0 150572896  49924 5067932    0    0     0    72 12914 11885  2  0 98  0  0
54  0      0 150570176  49924 5067932    0    0     0     0 13220 12675  2  0 97  0  0
 8  0      0 151801600  49924 5067932    0    0     0     0 13053 12159  2  0 98  0  0
