procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 369379072      0 8085676    0    0     0     0    1    2  0  0 100  0  0
 0  1      0 369253856  21000 8148912    0    0 20866     0 6344 13235  0  0 99  0  0
 0  1      0 369254336  21000 8149252    0    0     0     0 3055 5392  0  0 99  1  0
 0  1      0 369253760  21000 8150216    0    0     0     0 3154 5642  0  0 99  1  0
 0  1      0 369254368  21000 8150216    0    0     0     0 3072 5387  0  0 99  1  0
 0  1      0 369253568  21000 8150216    0    0     0     0 14101 14380  1  1 98  1  0
 1  1      0 369254080  21000 8150216    0    0     0     0 7722 13153  0  0 99  1  0
 0  1      0 369254592  21000 8150216    0    0     0     0 5321 9625  0  0 99  1  0
 1  0      0 369132672  21236 8150732    0    0   247     0 19014 101820  2  0 98  0  0
 0  0      0 369140384  21236 8151380    0    0     0     0 3021 5540  0  0 100  0  0
 0  0      0 369138816  21236 8151244    0    0     0     0 4155 5737  0  0 100  0  0
 0  0      0 369140960  21236 8151280    0    0     0     0 3117 5548  0  0 100  0  0
 1  0      0 369140960  21236 8151280    0    0     0     0 3053 5194  0  0 100  0  0
 0  0      0 369138656  21236 8151280    0    0     0     0 2952 5183  0  0 100  0  0
 0  1      0 369117248  21236 8151280    0    0     0     0 6207 11488  0  0 99  0  0
 1  1      0 369105216  21236 8151372    0    0     0     0 5552 10469  0  0 99  1  0
 0  1      0 369097056  21236 8151372    0    0     0     0 5309 9958  0  0 99  1  0
 0  0      0 369057344  21236 8151376    0    0     0     0 9518 13813  1  0 99  0  0
 1  0      0 369091904  21236 8151416    0    0     0     0 5663 10685  0  0 100  0  0
 0  0      0 369084480  21236 8151444    0    0     0     0 5745 10127  0  0 100  0  0
 2  0      0 369072128  21236 8151444    0    0     0     0 6521 12096  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 369056672  21236 8151500    0    0     0     0 6593 11811  0  0 100  0  0
 0  0      0 369043584  21236 8151500    0    0     0     0 6120 10916  0  0 100  0  0
 0  0      0 369033824  21236 8151540    0    0     0     0 6181 11256  0  0 100  0  0
 0  0      0 369033568  21236 8151540    0    0     0     0 4471 7616  0  0 100  0  0
 0  0      0 369037888  21236 8151576    0    0     0     0 4609 7231  0  0 100  0  0
 0  0      0 369040448  21236 8151580    0    0     0     0 4479 7329  0  0 100  0  0
 0  0      0 369046656  21236 8151596    0    0     0     0 4727 7846  0  0 100  0  0
 0  0      0 369052096  21236 8151620    0    0     0     0 4397 7470  0  0 100  0  0
 3  0      0 369054720  21236 8151632    0    0     0     0 4674 8000  0  0 100  0  0
 1  0      0 369057312  21236 8151648    0    0     0     0 4589 7804  0  0 100  0  0
 0  0      0 369061440  21236 8151668    0    0     0     0 5086 8221  0  0 100  0  0
 0  0      0 369065312  21236 8151688    0    0     0     0 4478 7102  0  0 100  0  0
 1  0      0 369062976  21236 8151696    0    0     0     0 4339 7199  0  0 100  0  0
 0  0      0 369067296  21236 8151712    0    0     0     0 4494 7529  0  0 100  0  0
 0  0      0 369067808  21236 8151732    0    0     0     0 4837 7544  0  0 100  0  0
 0  0      0 369068512  21236 8151748    0    0     0     0 4536 7353  0  0 100  0  0
 1  0      0 369068864  21236 8151756    0    0     0     0 4374 7270  0  0 100  0  0
 0  0      0 369069632  21236 8151780    0    0     0     0 4407 7205  0  0 100  0  0
 1  0      0 369068384  21236 8151780    0    0     0     0 4605 7394  0  0 100  0  0
 1  0      0 369069760  21236 8151804    0    0     0     0 4989 7985  0  0 100  0  0
 0  0      0 369070016  21236 8151804    0    0     0     0 4500 7475  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 369070656  21236 8151840    0    0     0     0 4407 7039  0  0 100  0  0
 0  0      0 369067968  21236 8151852    0    0     0     0 4578 7643  0  0 100  0  0
 1  0      0 369069216  21236 8151876    0    0     0     0 4477 7486  0  0 100  0  0
 0  0      0 369069216  21236 8151888    0    0     0     0 4550 7028  0  0 100  0  0
 1  0      0 369070400  21236 8151900    0    0     0     0 4504 7260  0  0 100  0  0
 0  0      0 369071872  21236 8151916    0    0     0     0 4664 8210  0  0 100  0  0
 0  1      0 369072416  21236 8151928    0    0     0     0 4390 7222  0  0 99  0  0
 0  1      0 369072800  21236 8151932    0    0     0     0 4312 6996  0  0 99  1  0
 0  1      0 369072928  21236 8151932    0    0     0     0 4694 7841  0  0 99  1  0
 0  1      0 369070080  21236 8151932    0    0     0     0 5737 8487  0  0 99  1  0
 0  1      0 369072992  21236 8151936    0    0     0     0 4460 7163  0  0 99  1  0
 1  1      0 369072832  21236 8151936    0    0     0     0 4525 7339  0  0 99  1  0
 0  0      0 369073824  21236 8151936    0    0     0     0 5256 9244  0  0 100  0  0
 0  0      0 369074080  21236 8152040    0    0     0     0 4797 7669  0  0 100  0  0
 0  0      0 369074624  21236 8152056    0    0     0     0 4354 7150  0  0 100  0  0
 0  0      0 369074880  21236 8152072    0    0     0     0 4295 7300  0  0 100  0  0
 0  0      0 369076064  21236 8152088    0    0     0     0 4422 7172  0  0 100  0  0
 1  0      0 369075936  21236 8152100    0    0     0     0 4495 7361  0  0 100  0  0
 0  0      0 369076032  21236 8152112    0    0     0     0 4580 7753  0  0 100  0  0
 0  0      0 369076512  21236 8152132    0    0     0     0 4585 7604  0  0 100  0  0
 2  0      0 369077056  21236 8152148    0    0     0     0 4422 7064  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 369075456  21236 8152168    0    0     0     0 4589 7617  0  0 100  0  0
 1  0      0 369075584  21236 8152172    0    0     0     0 4560 7462  0  0 100  0  0
 0  1      0 369076000  21236 8152196    0    0     0     0 4632 7239  0  0 100  0  0
 0  0      0 369076000  21236 8152200    0    0     0     0 4450 7224  0  0 100  0  0
 0  0      0 369077248  21236 8152224    0    0     0     0 4556 7684  0  0 100  0  0
 1  0      0 369077248  21236 8152236    0    0     0     0 4460 7195  0  0 100  0  0
 0  0      0 369077600  21236 8152252    0    0     0     0 4346 7042  0  0 100  0  0
 3  0      0 369077984  21236 8152268    0    0     0     0 4686 7818  0  0 100  0  0
 0  0      0 369077312  21236 8152292    0    0     0     0 4700 7694  0  0 100  0  0
 0  0      0 369078528  21236 8152304    0    0     0     0 4506 7496  0  0 100  0  0
 0  0      0 369076224  21236 8152316    0    0     0     0 4283 7105  0  0 100  0  0
 2  0      0 369077376  21236 8152336    0    0     0     0 4425 7439  0  0 100  0  0
 0  0      0 369076608  21236 8152348    0    0     0     0 4767 7625  0  0 100  0  0
 0  0      0 369077504  21236 8152360    0    0     0     0 4257 6986  0  0 100  0  0
 0  0      0 369077632  21236 8152376    0    0     0     0 4392 7482  0  0 100  0  0
 0  0      0 369078304  21236 8152392    0    0     0     0 4317 7166  0  0 100  0  0
 0  0      0 369078784  21236 8152404    0    0     0     0 4639 8237  0  0 100  0  0
 0  0      0 369078848  21236 8152420    0    0     0     0 4631 7761  0  0 100  0  0
 0  0      0 369078080  21236 8152444    0    0     0     0 4396 7432  0  0 100  0  0
 0  0      0 369078368  21236 8152460    0    0     0     0 4437 6999  0  0 100  0  0
 0  0      0 369075968  21236 8152472    0    0     0     0 4670 7613  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 369076288  21236 8152480    0    0     0     0 4651 7813  0  0 100  0  0
 1  0      0 369076928  21236 8152504    0    0     0     0 4662 7372  0  0 100  0  0
 1  0      0 369076928  21236 8152508    0    0     0     0 4525 7178  0  0 100  0  0
 0  0      0 369078016  21236 8152532    0    0     0     0 4477 7613  0  0 100  0  0
 0  0      0 369078496  21236 8152540    0    0     0     0 4423 7175  0  0 100  0  0
 0  1      0 369079104  21236 8152564    0    0     0     0 4424 7151  0  0 100  0  0
 1  1      0 369079808  21236 8152568    0    0     0     0 4860 7971  0  0 99  1  0
 0  0      0 369080256  21236 8152572    0    0     0     0 4693 7938  0  0 99  0  0
 0  0      0 369080000  21236 8152616    0    0     0     0 4305 6922  0  0 100  0  0
 2  0      0 369078016  21236 8152620    0    0     0     0 4387 7169  0  0 100  0  0
 0  0      0 369078016  21236 8152620    0    0     0     0 4675 7740  0  0 100  0  0
 1  0      0 369077568  21236 8152660    0    0     0     0 4872 7664  0  0 100  0  0
 0  0      0 369076896  21236 8152680    0    0     0     0 4452 7160  0  0 100  0  0
 0  0      0 369077312  21236 8152680    0    0     0     0 4487 7780  0  0 100  0  0
 0  0      0 369076640  21236 8152704    0    0     0     0 4353 7194  0  0 100  0  0
 0  0      0 369077120  21236 8152724    0    0     0     0 4641 7646  0  0 100  0  0
 0  0      0 369076288  21236 8152724    0    0     0     0 4676 7810  0  0 100  0  0
 1  0      0 369078016  21236 8152752    0    0     0     0 4502 7481  0  0 100  0  0
 0  0      0 369077024  21236 8152772    0    0     0     0 4526 7715  0  0 100  0  0
 0  0      0 369076096  21236 8152772    0    0     0     0 4595 7592  0  0 100  0  0
 0  0      0 369075648  21236 8152804    0    0     0     0 4597 7518  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 369075712  21236 8152816    0    0     0     0 4692 7265  0  0 100  0  0
