procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 132432480  50612 4322872    0    0     0     0 26876 42498  3  0 96  0  0
 4  0      0 132430272  50612 4323036    0    0     0     0 26412 41384  3  0 96  0  0
 5  0      0 132429640  50612 4323128    0    0     0     0 25952 40650  3  0 96  0  0
 9  0      0 132372208  50612 4323276    0    0     0     0 45636 44683  5  1 94  0  0
 0  0      0 132372528  50612 4323488    0    0     0     0 25836 41124  3  0 96  0  0
 1  0      0 132373016  50612 4323352    0    0     0     0 28129 42721  3  1 96  0  0
 2  0      0 132373480  50612 4323452    0    0     0     0 26937 41865  3  0 96  0  0
 2  0      0 132373720  50612 4323580    0    0     0     0 26602 41672  3  0 96  0  0
14  0      0 132373392  50620 4323660    0    0     0    44 26585 41400  3  0 96  0  0
 2  0      0 132374528  50620 4323760    0    0     0     0 25797 40691  3  0 96  0  0
 0  0      0 132374656  50620 4323920    0    0     0     0 26750 42164  3  0 96  0  0
 1  0      0 132375104  50620 4324080    0    0     0     0 26730 41869  3  0 96  0  0
 1  0      0 132375144  50620 4324200    0    0     0     0 26123 40815  3  0 96  0  0
 4  0      0 132375184  50620 4324292    0    0     0     0 26370 41636  3  0 96  0  0
 4  0      0 132374856  50628 4324412    0    0     0    44 26006 40807  3  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 132375376  50628 4324500    0    0     0     0 26832 42012  3  0 96  0  0
 2  0      0 132372536  50628 4324672    0    0     0     0 26756 42208  3  0 96  0  0
 2  0      0 132368656  50628 4324800    0    0     0    16 28820 42660  4  1 96  0  0
 3  0      0 132367336  50628 4324920    0    0     0     0 26958 41731  3  0 96  0  0
 1  0      0 132366736  50628 4325060    0    0     0     0 25982 41054  3  0 96  0  0
 0  0      0 132367680  50628 4325148    0    0     0     0 26481 41845  3  0 96  0  0
 1  0      0 132367600  50628 4325280    0    0     0     0 26579 41783  3  0 96  0  0
 0  0      0 132368080  50636 4325428    0    0     0    72 26445 40984  3  0 96  0  0
 0  0      0 132368000  50636 4325556    0    0     0     0 26595 42283  3  0 96  0  0
 5  0      0 132362528  50636 4325648    0    0     0     0 26879 41208  3  0 96  0  0
 3  0      0 132364944  50636 4325768    0    0     0     0 27772 42016  4  1 96  0  0
 1  0      0 132362576  50636 4325876    0    0     0     0 26469 41652  3  0 96  0  0
 1  0      0 132362624  50636 4325996    0    0     0     0 26127 41676  3  0 96  0  0
 0  0      0 132362704  50644 4326092    0    0     0    44 25978 41409  3  0 96  0  0
 2  0      0 132362000  50644 4326244    0    0     0     0 26827 41736  3  0 96  0  0
 6  0      0 132362960  50652 4326396    0    0     0    28 26506 42214  3  0 96  0  0
 1  0      0 132362944  50652 4326496    0    0     0     0 26548 41622  3  0 96  0  0
 6  0      0 132363624  50652 4326616    0    0     0     0 25858 40687  3  0 96  0  0
 3  0      0 132364112  50652 4326736    0    0     0     0 26555 42012  3  0 96  0  0
 1  0      0 132364568  50652 4326856    0    0     0     0 25891 40750  3  0 96  0  0
 0  0      0 132365008  50660 4326948    0    0     0    40 26861 42275  3  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 132361472  50660 4327084    0    0     0     0 36615 42672  5  1 95  0  0
 0  0      0 132360048  50660 4327152    0    0     0     4 26547 41943  3  0 96  0  0
 0  0      0 132360928  50660 4327276    0    0     0     0 26000 40830  3  0 96  0  0
 1  0      0 132360928  50660 4327368    0    0     0     0 26866 41933  3  0 96  0  0
 3  0      0 132359504  50660 4327548    0    0     0     0 26826 41885  3  0 96  0  0
 2  0      0 132359632  50660 4327680    0    0     0     0 26246 41645  3  0 96  0  0
 2  0      0 132360088  50660 4327832    0    0     0     0 25969 40865  3  0 96  0  0
 2  0      0 132360272  50668 4327924    0    0     0    40 26396 42493  3  0 96  0  0
 1  0      0 132360256  50668 4328012    0    0     0     0 25918 40892  3  0 96  0  0
13  0      0 132360168  50668 4328100    0    0     0     0 33732 47848  4  1 95  0  0
 0  0      0 132356608  50668 4328204    0    0     0     0 28784 46012  3  0 96  0  0
 1  0      0 132355744  50668 4328332    0    0     0    16 26512 41953  3  0 96  0  0
15  0      0 132355904  50668 4328420    0    0     0     0 26181 41219  3  0 96  0  0
 4  0      0 132355392  50668 4328508    0    0     0     0 26760 41594  3  0 96  0  0
 4  0      0 132354768  50668 4328616    0    0     0     0 26789 41902  3  0 96  0  0
11  1      0 132354880  50676 4328708    0    0     0    40 26455 41506  4  0 96  0  0
 1  0      0 132354672  50676 4328828    0    0     0    44 25998 40802  3  0 96  0  0
 1  0      0 132354432  50676 4328920    0    0     0     0 26469 42478  3  0 96  0  0
 3  0      0 132355168  50676 4329012    0    0     0     0 25813 40776  3  0 96  0  0
 2  0      0 132355216  50676 4329100    0    0     0     0 27277 42144  3  1 96  0  0
 3  0      0 132352992  50676 4329232    0    0     0     0 26247 41479  3  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 132353576  50684 4329192    0    0     0    44 26308 41480  3  0 96  0  0
 5  0      0 132353264  50684 4329288    0    0     0     0 26596 41245  3  0 96  0  0
 2  0      0 132352736  50684 4329376    0    0     0     0 26310 41261  3  0 96  0  0
 0  0      0 132352304  50684 4329464    0    0     0     0 27000 41628  3  0 96  0  0
 3  0      0 132352016  50684 4329564    0    0     0     0 26484 41727  3  0 96  0  0
 5  0      0 132352000  50684 4329640    0    0     0    20 26188 40714  3  0 96  0  0
 4  0      0 132350320  50692 4329748    0    0     0    24 28111 42930  3  0 96  0  0
 1  0      0 132348784  50692 4329924    0    0     0     0 26197 41036  3  0 96  0  0
 2  0      0 132349136  50692 4330072    0    0     0     0 28155 42802  3  0 96  0  0
 4  0      0 132346832  50692 4330164    0    0     0     0 26013 41581  3  0 96  0  0
 3  0      0 132347312  50692 4330260    0    0     0     0 26143 41556  4  0 96  0  0
