procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
75  0      0 186287792  19416 4767616    0    0     0     0 101527 95406  6 35 59  0  0
21  0      0 186285056  19416 4767680    0    0     0     0 113454 99107  6 36 58  0  0
16  0      0 186283776  19416 4767584    0    0     0     0 140787 100987  6 37 57  0  0
16  0      0 186279984  19416 4767584    0    0     0     0 122197 99611  6 36 58  0  0
16  0      0 186281136  19416 4767584    0    0     0     0 123168 86926  6 28 66  0  0
64  0      0 186284896  19424 4767584    0    0     0    40 101176 92704  6 35 59  0  0
16  0      0 186282656  19424 4767584    0    0     0     0 125872 101374  6 38 56  0  0
18  0      0 186286720  19424 4767584    0    0     0     0 110775 97720  6 35 59  0  0
62  0      0 186283744  19424 4767644    0    0     0     0 126490 104975  6 40 54  0  0
30  0      0 186287808  19424 4767644    0    0     0    20 121306 103229  6 39 55  0  0
66  0      0 186285920  19424 4767644    0    0     0     0 98650 79374  6 28 66  0  0
77  0      0 186285024  19424 4767644    0    0     0     0 149125 103900  6 37 57  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
57  0      0 186286416  19424 4767580    0    0     0     0 121518 108853  6 42 52  0  0
16  0      0 186282400  19432 4767580    0    0     0    40 124036 100252  6 35 59  0  0
18  0      0 186286672  19432 4767580    0    0     0    28 98806 82297  6 27 67  0  0
16  0      0 186286400  19432 4767580    0    0     0     0 125829 117103  6 46 48  0  0
 4  0      0 186285840  19432 4767580    0    0     0     0 127517 103084  6 38 56  0  0
69  0      0 186284352  19432 4767580    0    0     0     0 111837 88152  6 30 64  0  0
32  0      0 186284528  19432 4767580    0    0     0     0 110645 96730  6 35 59  0  0
15  0      0 186288080  19440 4767580    0    0     0    48 104599 97128  6 36 58  0  0
64  0      0 186287872  19440 4767580    0    0     0     0 124376 107513  6 40 54  0  0
16  0      0 186288304  19440 4767580    0    0     0     0 111147 95382  6 34 61  0  0
60  0      0 186289728  19440 4767580    0    0     0     0 100459 84770  6 29 65  0  0
 8  0      0 186287072  19440 4767580    0    0     0     0 122881 89694  6 33 61  0  0
17  0      0 186285408  19440 4767580    0    0     0     4 119786 96775  6 35 59  0  0
16  0      0 186286848  19440 4767580    0    0     0     0 114507 104150  6 40 54  0  0
17  0      0 186284784  19440 4767580    0    0     0     0 116654 92969  6 33 61  0  0
16  0      0 186284160  19440 4767580    0    0     0     0 119129 105002  6 40 54  0  0
17  0      0 186283456  19440 4767580    0    0     0     0 131611 97390  6 35 59  0  0
16  0      0 186287952  19440 4767580    0    0     0     0 117667 96773  6 34 60  0  0
49  0      0 186285232  19444 4767580    0    0     0     4 103735 96498  6 34 60  0  0
69  0      0 186285152  19444 4767580    0    0     0     0 124174 98955  6 34 60  0  0
30  0      0 186286976  19444 4767296    0    0     0     0 120908 104805  6 38 56  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0      0 186291392  19444 4767296    0    0     0     0 126125 101827  6 37 57  0  0
16  0      0 186286016  19444 4767296    0    0     0     0 144775 98079  6 34 60  0  0
64  0      0 186287104  19444 4767296    0    0     0     0 111546 93674  6 31 63  0  0
16  0      0 186287616  19444 4767300    0    0     0     0 129698 105237  6 39 55  0  0
37  0      0 186287040  19452 4767300    0    0     0    40 127430 97174  6 33 61  0  0
62  0      0 186283936  19452 4767300    0    0     0     0 143700 108916  6 40 54  0  0
74  0      0 186285568  19452 4767300    0    0     0     0 132685 109092  6 41 53  0  0
23  0      0 186287120  19452 4767300    0    0     0     0 124583 104711  6 38 56  0  0
16  0      0 186291424  19452 4767300    0    0     0     0 122241 88396  6 30 64  0  0
34  0      0 186290048  19452 4767300    0    0     0     0 114151 96728  6 33 61  0  0
41  0      0 186283728  19452 4767300    0    0     0     0 109691 89253  6 30 64  0  0
64  0      0 186283264  19452 4767300    0    0     0     8 120084 102916  6 39 55  0  0
65  0      0 186286704  19452 4767300    0    0     0     0 106358 92603  6 32 62  0  0
66  0      0 186284880  19452 4767300    0    0     0     0 132067 110417  6 40 54  0  0
44  0      0 186285696  19452 4767300    0    0     0     0 109471 99013  6 35 59  0  0
16  0      0 186287680  19460 4767300    0    0     0    40 109872 87563  6 30 65  0  0
44  0      0 186289792  19460 4767300    0    0     0     0 123277 97576  6 34 60  0  0
 0  0      0 186294896  19460 4767508    0    0     0     0 12392 12238  1  4 95  0  0
 0  0      0 186294992  19460 4767508    0    0     0     0  254  200  0  0 100  0  0
16  0      0 186287712  19460 4767508    0    0     0     0 102837 88644  6 29 66  0  0
