procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 187126944   7660 4033052    0    0     0     0    0    0 38  0 61  0  0
 1  0      0 187110240   7660 4038328    0    0     0     0 5391 14655  1  1 99  0  0
 1  0      0 187110304   7660 4038328    0    0     0     0 2425 3029  1  1 99  0  0
 1  0      0 187111344   7660 4038500    0    0     0     0 2306 2846  1  1 99  0  0
 1  0      0 187111936   7668 4038520    0    0     0    20 2484 2513  1  1 99  0  0
 1  0      0 187111424   7668 4038520    0    0     0     0 2147 2338  1  1 99  0  0
 1  0      0 187110624   7676 4038748    0    0     0    56 2735 3147  1  1 99  0  0
 1  0      0 187101984   7676 4047480    0    0     0    32 6405 6283  1  1 99  0  0
 1  0      0 187101696   7676 4047480    0    0     0     0 2110 2305  1  1 99  0  0
 1  0      0 187101584   7676 4047480    0    0     0     0 2162 2334  1  1 99  0  0
 1  0      0 187101552   7676 4047480    0    0     0     0 2038 2226  1  1 99  0  0
 1  0      0 187100960   7684 4047480    0    0     0    60 2162 2449  1  1 99  0  0
 1  0      0 187098240   7688 4048976    0    0  1800     0 2911 2692  1  1 98  0  0
 1  0      0 187098464   7688 4049200    0    0     0     0 2972 3015  1  1 99  0  0
 1  0      0 187098304   7688 4049200    0    0     0     0 1987 2138  1  1 99  0  0
 1  0      0 187098800   7688 4048976    0    0     0     0 2264 2502  1  1 99  0  0
 1  0      0 187098960   7688 4048980    0    0     0     0 2805 2783  1  1 99  0  0
 1  0      0 187100000   7696 4048976    0    0     0    76 2161 2365  1  1 99  0  0
 1  0      0 187100512   7696 4049040    0    0     0     0 3197 3425  1  1 99  0  0
 1  0      0 187100080   7696 4049040    0    0     0     0 2273 2520  1  1 99  0  0
 1  0      0 187100464   7696 4048948    0    0     0     0 2031 2265  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 187100352   7696 4048952    0    0     0     0 2102 2372  1  1 99  0  0
 1  0      0 187100224   7696 4048964    0    0     0     8 2025 2168  1  1 99  0  0
 1  0      0 187101024   7704 4048964    0    0     0    48 2335 2974  1  1 99  0  0
 1  0      0 187099872   7704 4048980    0    0     0     0 2030 2112  1  1 99  0  0
 1  0      0 187099552   7704 4048980    0    0     0     0 2180 2352  1  1 99  0  0
 1  0      0 187099808   7704 4048980    0    0     0     0 2197 2480  1  1 99  0  0
 1  0      0 187099888   7708 4048992    0    0     4    96 2322 2550  1  1 99  0  0
 1  0      0 187100112   7708 4048992    0    0     0     0 2092 2372  1  1 99  0  0
 1  0      0 187100160   7708 4048992    0    0     0     0 2006 2108  1  1 99  0  0
 1  0      0 187099808   7708 4048992    0    0     0     0 2039 2258  1  1 99  0  0
 1  0      0 187100144   7708 4048996    0    0     0     0 2084 2395  1  1 99  0  0
 2  0      0 187100032   7716 4048988    0    0     0   552 2116 2245  1  1 99  0  0
 1  0      0 187100064   7716 4048988    0    0     0     0 2033 2185  1  1 99  0  0
 1  0      0 187100064   7716 4048988    0    0     0     0 1938 2099  1  1 99  0  0
 1  0      0 187100352   7716 4049012    0    0     0     0 2206 2530  1  1 99  0  0
 1  0      0 187100512   7716 4049016    0    0     0     0 3039 2931  1  1 99  0  0
 2  0      0 187100368   7724 4049012    0    0     0    40 2133 2367  1  1 99  0  0
 1  0      0 187100544   7724 4049016    0    0     0     0 1978 2265  1  1 99  0  0
 1  0      0 187100096   7724 4049016    0    0     0     0 2117 2220  1  1 99  0  0
 1  0      0 187100560   7724 4049016    0    0     0     0 2118 2353  1  1 99  0  0
 1  0      0 187100560   7732 4049016    0    0     0    52 2200 2437  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 187100224   7732 4049016    0    0     0     0 2120 2323  1  1 99  0  0
 1  0      0 187099712   7732 4049016    0    0     0     0 2194 2588  1  1 99  0  0
 1  0      0 187100384   7732 4049016    0    0     0     0 2159 2442  1  1 99  0  0
 1  0      0 187101280   7732 4049016    0    0     0     0 2102 2324  1  1 99  0  0
 1  0      0 187098912   7732 4049016    0    0     0     0 2152 2366  1  1 99  0  0
 1  0      0 187100128   7740 4049016    0    0     0    12 2154 2435  1  1 99  0  0
 1  0      0 187100608   7740 4049024    0    0     0     0 2584 2663  1  1 99  0  0
 1  0      0 187100208   7740 4049024    0    0     0     0 2372 2740  1  1 99  0  0
 1  0      0 187099200   7740 4049024    0    0     0     0 2593 2506  1  1 99  0  0
 1  0      0 187099392   7740 4049024    0    0     0     0 2227 2532  1  1 99  0  0
 1  0      0 187099152   7740 4049024    0    0     0     0 2002 2139  1  1 99  0  0
 1  0      0 187099152   7748 4049016    0    0     0    44 2155 2335  1  1 99  0  0
 1  0      0 187100288   7748 4049024    0    0     0     0 2216 2701  1  1 99  0  0
 1  0      0 187099920   7748 4049040    0    0     0     0 2200 2458  1  1 99  0  0
 1  0      0 187099680   7748 4049040    0    0     0     0 2046 2348  1  1 99  0  0
 1  0      0 187100048   7748 4049040    0    0     0     0 2168 2324  1  1 99  0  0
 1  0      0 187099808   7748 4049040    0    0     0     0 2252 2600  1  1 99  0  0
 2  0      0 187099680   7748 4049044    0    0     0     0 2288 2531  1  1 99  0  0
 3  0      0 187104272   7748 4049052    0    0     0     0 2198 2473  1  1 99  0  0
 0  0      0 187104272   7748 4049052    0    0     0     0  466  581  0  0 100  0  0
 0  0      0 187104272   7748 4049052    0    0     0    60  191  141  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 187088048   7748 4049104    0    0     0     0 2728 3153  1  1 99  0  0
 5  0      0 187089280   7748 4049164    0    0     0     0 2233 2308  1  1 99  0  0
 1  0      0 187084128   7748 4049164    0    0     0     0 2249 2102  1  1 99  0  0
 1  0      0 187084032   7748 4049164    0    0     0     0 2705 3068  1  1 99  0  0
 1  0      0 187081888   7748 4049164    0    0     0     8 2761 2722  1  1 99  0  0
 1  0      0 187084464   7748 4049200    0    0     0     0 2157 2543  1  1 99  0  0
 1  0      0 187081584   7748 4049200    0    0     0     0 2005 2202  1  1 99  0  0
 1  0      0 187083584   7756 4049196    0    0     0    40 2108 2302  1  1 99  0  0
 1  0      0 187080112   7756 4049196    0    0     0     0 2189 2169  1  1 99  0  0
 1  0      0 187086400   7756 4049196    0    0     0    24 1960 2320  1  1 99  0  0
 1  0      0 187083168   7756 4049196    0    0     0     0 2801 2838  1  1 99  0  0
 1  0      0 187082176   7756 4049268    0    0     0     0 2125 2304  1  1 99  0  0
 1  0      0 187079104   7756 4049268    0    0     0     0 2215 2514  1  1 99  0  0
 1  0      0 187086976   7756 4049268    0    0     0     0 2707 2849  1  1 99  0  0
 1  0      0 187084672   7764 4049260    0    0     0    40 2447 2602  1  1 99  0  0
