procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 186089120  21964 4937556    0    0     0     0    0    0 38  0 62  0  0
31  0      0 186091440  21964 4937452    0    0     0     0 92176 82619  6  7 87  0  0
24  0      0 186098064  21964 4937488    0    0     0     0 106557 90300  7  9 84  0  0
 1  0      0 186103072  21964 4937488    0    0     0     0 102157 86646  7  9 84  0  0
11  0      0 186101856  21972 4937484    0    0     0    40 125721 84419  7  9 83  0  0
29  0      0 186103488  21972 4937484    0    0     0     4 109338 82777  7  9 84  0  0
 1  0      0 186104432  21972 4937484    0    0     0     0 105763 79801  7  9 84  0  0
29  0      0 186106752  21972 4937488    0    0     0     0 107734 80762  7  9 84  0  0
 1  0      0 186109616  21972 4937488    0    0     0     0 103786 81872  7  9 83  0  0
29  0      0 186109376  21980 4937488    0    0     0    44 101607 81607  7  9 84  0  0
 2  0      0 186108912  21980 4937488    0    0     0     0 110199 81597  7  9 84  0  0
 3  0      0 186105248  21980 4937488    0    0     0     0 100276 81398  7  9 84  0  0
 2  0      0 186104464  21980 4937488    0    0     0     0 106946 80896  7 10 83  0  0
23  0      0 186107968  21980 4937488    0    0     0     0 111025 82127  7  9 84  0  0
 2  0      0 186105600  21980 4937488    0    0     0     0 98023 77766  7  9 84  0  0
 2  0      0 186099456  21980 4937488    0    0     0    24 100911 80568  7  9 84  0  0
 4  0      0 186104160  21980 4937488    0    0     0     0 101080 81517  7  9 84  0  0
 2  0      0 186105600  21980 4937488    0    0     0     0 101911 78721  7  9 84  0  0
 4  0      0 186106240  21980 4937488    0    0     0     0 100302 82691  7  9 84  0  0
24  0      0 186106912  21980 4937488    0    0     0     0 105254 79934  7  9 84  0  0
 2  0      0 186106560  21988 4937524    0    0     0    16 101018 79827  7 10 84  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 186106720  21988 4937524    0    0     0     0 15313 18740  1  1 99  0  0
 1  0      0 186105712  21988 4937548    0    0     0     0 6639 13079  0  0 100  0  0
 0  0      0 186105280  21988 4937548    0    0     0     0 6665 13035  0  0 100  0  0
 0  0      0 186105648  21988 4937548    0    0     0     0 6607 12900  0  0 100  0  0
 0  0      0 186105632  21996 4937544    0    0     0    68 6581 12849  0  0 100  0  0
 0  0      0 186106032  21996 4937544    0    0     0     0 6587 12927  0  0 100  0  0
 0  0      0 186106032  21996 4937544    0    0     0     0 6714 13056  0  0 100  0  0
 2  0      0 186108912  21996 4937548    0    0     0     0 32994 31166  2  2 96  0  0
 5  0      0 186106624  21996 4937552    0    0     0     0 103891 82012  7 10 83  0  0
 1  0      0 186107936  21996 4937552    0    0     0    52 101807 78398  7  9 84  0  0
 1  0      0 186105920  21996 4937552    0    0     0     0 103701 78054  7  9 83  0  0
 1  0      0 186107104  21996 4937552    0    0     0     0 99556 80244  7 10 83  0  0
15  0      0 186104288  21996 4937552    0    0     0     0 103625 78727  7  9 84  0  0
 1  0      0 186104576  21996 4937552    0    0     0     0 100460 78215  7  9 84  0  0
31  0      0 186104528  21996 4937648    0    0     0     0 105887 78855  7  9 84  0  0
32  0      0 186104640  22004 4937648    0    0     0    40 104554 78797  7  9 84  0  0
 3  0      0 186103760  22004 4937648    0    0     0     0 100691 78619  7 10 83  0  0
