procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 186002816  12556 3815616    0    0     0    24 14032 3467  4  1 95  0  0
 4  0      0 185913936  12556 3815620    0    0     0     0 11388 4507  4  2 95  0  0
 4  0      0 185913472  12556 3815632    0    0     0     0 16573 4395  3  2 95  0  0
 4  0      0 185915408  12556 3815800    0    0     0     0 17939 3512  2  3 95  0  0
 4  0      0 185928576  12556 3815812    0    0     0     0 16890 4229  3  2 95  0  0
 4  0      0 185929968  12556 3815828    0    0     0     0 15021 3680  2  3 95  0  0
 4  0      0 185931392  12564 3815840    0    0     0    56 11457 3259  3  2 95  0  0
 4  1      0 185932528  12564 3815848    0    0     0     0 13429 2780  2  3 94  1  0
 4  0      0 185930400  12564 3815864    0    0     0     0 26901 4839  3  3 95  0  0
 4  0      0 185927664  12564 3815772    0    0     0     0 14265 5030  2  3 95  0  0
 4  0      0 185918912  12564 3815784    0    0     0     8 15648 3682  3  2 95  0  0
 4  0      0 185883104  12564 3815804    0    0     0     0 15712 3670  2  3 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 185880928  12564 3816100    0    0     0     0 11982 5065  2  3 95  0  0
 4  0      0 185752176  12564 3816116    0    0     0     0 12362 3206  3  2 95  0  0
 4  0      0 185737488  12572 3816132    0    0     0    44 11545 4447  2  3 95  0  0
 4  0      0 185715632  12572 3816144    0    0     0     0 9951 3134  3  3 95  0  0
 4  0      0 185583488  12572 3816164    0    0     0     0 9768 3218  3  2 95  0  0
 4  0      0 185566816  12572 3816176    0    0     0     0 11476 5831  2  3 95  0  0
 4  0      0 185563376  12580 3816340    0    0     0    20 12065 4372  3  3 95  0  0
 4  0      0 185366656  12580 3816492    0    0     0     0 11156 2428  3  2 95  0  0
 4  0      0 185364160  12580 3816500    0    0     0     0 12638 4321  2  3 95  0  0
 4  0      0 185350176  12580 3816516    0    0     0     0 13623 3213  2  3 95  0  0
 4  0      0 185316736  12580 3816532    0    0     0     0 23422 3832  3  2 95  0  0
 5  0      0 185143680  12580 3816544    0    0     0     0 26732 2747  3  2 95  0  0
 5  0      0 185129664  12588 3816552    0    0     0    44 14978 4542  2  3 95  0  0
 4  0      0 185124192  12588 3816828    0    0     0     0 14597 4539  2  3 95  0  0
 4  0      0 185122320  12588 3816932    0    0     0     0 10483 3858  3  3 95  0  0
 4  0      0 184972368  12588 3816952    0    0     0     0 41315 5151  3  2 95  0  0
 4  0      0 184890240  12588 3817156    0    0     0     0 13984 4358  3  3 95  0  0
 4  0      0 184869520  12588 3817168    0    0     0     0 10519 5015  2  3 95  0  0
 4  0      0 184870176  12588 3817276    0    0     0     0 10022 5160  2  3 95  0  0
 4  0      0 184852176  12588 3817292    0    0     0     0 10497 2794  3  2 95  0  0
 4  0      0 184659280  12588 3817504    0    0     0     0 37023 8330  3  2 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 184620288  12588 3817548    0    0     0     0 17048 4096  2  3 95  0  0
 4  0      0 184612464  12596 3817556    0    0     0    44 11986 4233  2  3 95  0  0
 4  0      0 184607088  12596 3817576    0    0     0    16 10207 3019  2  3 95  0  0
 4  0      0 184603712  12596 3817588    0    0     0     0 19860 3667  2  3 95  0  0
 4  0      0 184449408  12596 3817600    0    0     0     0 26086 3679  3  2 95  0  0
 4  0      0 184259584  12596 3817616    0    0     0     0 31363 2900  3  2 95  0  0
 4  0      0 184234560  12596 3817628    0    0     0     0 19758 4889  2  3 95  0  0
 4  0      0 184229904  12596 3817640    0    0     0     0 10149 4443  2  3 95  0  0
 4  0      0 184229408  12604 3817656    0    0     0    24 11467 3569  2  3 95  0  0
 4  0      0 184228752  12604 3817752    0    0     0     0 9823 3377  2  3 95  0  0
 4  0      0 184196624  12604 3817768    0    0     0     0 21561 2826  3  2 95  0  0
 4  0      0 184011360  12604 3817780    0    0     0     0 12601 3075  3  2 95  0  0
 4  0      0 183856960  12604 3817796    0    0     0    44 16478 6449  3  2 95  0  0
 4  0      0 183836976  12604 3818356    0    0     0     0 14922 3971  2  3 95  0  0
 4  0      0 183836048  12604 3818368    0    0     0     0 11179 4690  2  3 95  0  0
 4  0      0 183831040  12604 3818484    0    0     0     0 13597 9502  2  3 95  0  0
 4  0      0 183830784  12604 3818496    0    0     0     0 9835 4240  2  3 95  0  0
 4  0      0 183829232  12604 3818540    0    0     0     0 21434 6357  3  2 95  0  0
 4  0      0 183638240  12612 3818972    0    0     0    52 19169 9791  3  2 95  0  0
 4  0      0 183443728  12612 3818988    0    0     0     0 13771 3294  3  2 95  0  0
 4  0      0 183421728  12612 3818996    0    0     0     0 12421 3759  2  3 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 183409184  12612 3819012    0    0     0     0 13210 8736  2  3 95  0  0
 4  0      0 183404896  12612 3819024    0    0     0     0 10766 5516  2  3 95  0  0
 4  0      0 183405024  12612 3819040    0    0     0     0 9140 3932  2  3 95  0  0
 4  0      0 183404608  12612 3819052    0    0     0     0 10099 3620  2  3 95  0  0
 4  0      0 183344464  12612 3819256    0    0     0     0 25220 13607  4  2 95  0  0
 4  0      0 183149760  12612 3819272    0    0     0     0 13262 3743  3  2 95  0  0
 4  0      0 182949648  12612 3819448    0    0     0     0 23085 4128  3  2 95  0  0
