procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 187265328   6708 3700148    0    0     0     2    0    0 38  1 61  0  0
 1  0      0 187212288   6724 3708652    0    0     0   120 6585 16495  1  1 99  0  0
 1  0      0 187201504   6724 3708804    0    0     0     0 2797 3549  1  0 99  0  0
 1  0      0 187202576   6732 3708964    0    0     0    40 2280 1639  1  1 99  0  0
 1  0      0 187197936   6732 3708980    0    0     0     0 2912 2216  1  1 99  0  0
 1  0      0 187193232   6732 3709000    0    0     0     0 2397 1743  1  1 99  0  0
 1  0      0 187185696   6732 3709020    0    0     0     0 2605 1898  1  0 99  0  0
 2  0      0 187180992   6744 3709828    0    0   684   116 4552 3013  1  1 98  0  0
 1  0      0 187169136   6744 3711032    0    0  1076     0 3434 2346  1  1 99  0  0
 1  0      0 187151472   6744 3710928    0    0     0     0 2395 1595  1  0 99  0  0
 1  0      0 187143616   6744 3710932    0    0     0     0 2318 1497  1  0 99  0  0
 1  0      0 187144160   6744 3710936    0    0     0     0 2210 1325  1  1 99  0  0
 2  0      0 187144480   6752 3710976    0    0     0    40 2628 2370  1  0 99  0  0
 1  0      0 187144704   6760 3711040    0    0     0    28 2687 1683  1  1 99  0  0
 1  0      0 187139376   6760 3711048    0    0     0     0 2307 1784  1  0 99  0  0
 2  0      0 187139824   6760 3711048    0    0     0     0 2819 2044  1  1 99  0  0
 1  0      0 187138400   6760 3711056    0    0     0     0 2318 1625  1  1 99  0  0
 2  0      0 187130784   6760 3711064    0    0     0     4 3272 1974  1  1 99  0  0
 1  0      0 187122608   6760 3711064    0    0     0     0 2330 1493  1  1 99  0  0
 1  0      0 187120288   6760 3711072    0    0     0     0 2630 1985  1  1 99  0  0
 1  0      0 187114336   6760 3711072    0    0     0     0 2321 1491  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 187113152   6760 3711184    0    0     0     0 3778 2903  1  1 99  0  0
 1  0      0 187109440   6776 3711252    0    0     8    80 2866 2276  1  0 99  0  0
 1  0      0 187110656   6776 3711244    0    0     0     0 2203 2205  1  0 99  0  0
 1  0      0 187113824   6776 3711256    0    0     0     0 2151 1364  1  0 99  0  0
 1  0      0 187114592   6776 3711264    0    0     0     0 2734 2126  1  1 99  0  0
 1  0      0 187114960   6776 3711268    0    0     0     0 3759 2457  1  1 99  0  0
 1  0      0 187115488   6788 3711272    0    0     4    36 2570 2040  1  1 99  0  0
 1  0      0 187110272   6788 3711288    0    0     0     0 2547 1477  1  1 99  0  0
 1  0      0 187087008   6788 3711324    0    0     0     0 2220 1492  1  1 99  0  0
 1  0      0 187072832   6788 3711332    0    0     0     0 3449 1861  1  0 99  0  0
 1  0      0 187072208   6788 3711332    0    0     0     0 2562 1886  1  0 99  0  0
 1  0      0 187072512   6796 3711396    0    0     0   612 3970 2355  1  1 99  0  0
 1  0      0 187072864   6796 3711404    0    0     0     0 2433 1851  1  1 99  0  0
 1  0      0 187072720   6796 3711412    0    0     0     0 2666 2346  1  1 99  0  0
 1  0      0 187072848   6796 3711476    0    0     0     0 2071 1421  1  0 99  0  0
 1  0      0 187058816   6796 3711484    0    0     0     0 2476 1871  1  1 99  0  0
 1  0      0 187046656   6804 3711668    0    0     0    36 3897 2569  1  1 99  0  0
 1  0      0 187025552   6804 3711712    0    0     0     0 2703 2092  1  1 99  0  0
 1  0      0 187002352   6804 3711752    0    0     0     0 2797 1810  1  1 99  0  0
 1  0      0 186984064   6804 3711752    0    0     0     0 2499 1872  1  1 99  0  0
 1  0      0 186984288   6804 3711756    0    0     0     0 3153 2131  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 186948512   6812 3711828    0    0     0    60 4453 3420  1  1 99  0  0
 1  0      0 186949312   6812 3711836    0    0     0     0 2669 2303  1  1 99  0  0
 1  0      0 186936272   6812 3711840    0    0     0     0 2690 1776  1  1 99  0  0
 1  0      0 186932112   6812 3711840    0    0     0     0 3068 1820  1  1 99  0  0
 1  0      0 186932528   6812 3711844    0    0     0     0 2532 2097  1  1 99  0  0
 1  0      0 186919808   6820 3711848    0    0     0    40 3063 1841  1  0 99  0  0
 1  0      0 186920176   6820 3711916    0    0     0     0 2476 1767  1  1 99  0  0
 1  0      0 186909936   6820 3711924    0    0     0     0 3038 1859  1  1 99  0  0
 1  0      0 186910112   6820 3711940    0    0     0     0 3199 2112  1  1 99  0  0
 1  0      0 186910432   6820 3711940    0    0     0     0 2119 1519  1  0 99  0  0
 2  0      0 186910240   6820 3711948    0    0     0     0 3242 2072  1  1 99  0  0
 1  0      0 186893760   6820 3711856    0    0     0     0 3091 2232  1  0 99  0  0
 2  0      0 186893920   6820 3711856    0    0     0     0 2881 1883  1  1 99  0  0
 1  0      0 186877104   6820 3712024    0    0     0     0 2539 2008  1  1 99  0  0
 1  0      0 186877440   6820 3712032    0    0     0     0 2757 1816  1  0 99  0  0
 1  0      0 186889696   6820 3712040    0    0     0     0 2656 2103  1  1 99  0  0
 2  1      0 186849232   7464 3735580    0    0 23152    44 7027 5079  1  1 98  0  0
 1  0      0 186855408   9136 3739936    0    0  6276     0 5723 3277  1  1 98  0  0
 1  0      0 186845088   9136 3739940    0    0     0     0 2292 1330  1  1 99  0  0
 1  0      0 186863088   9136 3740396    0    0     0     0 3100 1822  1  1 99  0  0
 1  0      0 186837056   9136 3740396    0    0     0     4 2178 1245  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 186805184   9144 3740396    0    0     0    44 2520 2472  1  1 99  0  0
 1  0      0 186777200   9144 3740436    0    0     0     0 3326 2412  1  1 99  0  0
 1  0      0 186749856   9144 3740476    0    0     0     0 3140 2248  1  1 99  0  0
 1  0      0 186750352   9144 3740484    0    0     0     0 3036 2558  1  1 99  0  0
 1  0      0 186712320   9144 3740848    0    0     0    52 4638 2936  1  1 99  0  0
 1  0      0 186697744   9144 3740852    0    0     0     0 3068 2481  1  1 99  0  0
 1  0      0 186698272   9152 3740860    0    0     0    40 4725 2784  1  1 99  0  0
 1  0      0 186687824   9152 3740876    0    0     0     0 2860 2316  1  0 99  0  0
 1  0      0 186656848   9152 3740884    0    0     0     0 3867 2408  1  1 99  0  0
 1  0      0 186651808   9152 3741080    0    0     0    28 3647 3614  1  1 99  0  0
 1  0      0 186634848   9152 3741224    0    0     0     0 4163 2753  1  0 99  0  0
 1  0      0 186586832   9152 3741228    0    0     0     0 2958 2374  1  1 99  0  0
 1  0      0 186587680   9152 3741236    0    0     0     0 2589 1883  1  1 99  0  0
 1  0      0 186588096   9152 3741236    0    0     0     0 3135 2100  1  1 99  0  0
 1  0      0 186545280   9160 3741240    0    0     0    52 2819 2032  1  0 99  0  0
 1  0      0 186490496   9160 3741644    0    0     0     0 3979 2091  1  1 99  0  0
 1  0      0 186489152   9160 3741652    0    0     0     0 2687 1855  1  1 99  0  0
 1  0      0 186488992   9160 3741660    0    0     0     0 3090 2111  1  1 99  0  0
 5  0      0 186481728   9160 3741664    0    0     0     0 3446 2353  1  1 99  0  0
 1  0      0 186413536   9168 3741764    0    0     0    44 4378 2872  1  1 99  0  0
 1  0      0 186392512   9168 3741812    0    0     0     0 2956 2236  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 186389216   9168 3741816    0    0     0     0 3335 1694  1  1 99  0  0
 1  0      0 186388896   9168 3742384    0    0     0     0 3484 3459  1  1 99  0  0
 1  0      0 186362560   9168 3742400    0    0     0     0 3015 2507  1  0 99  0  0
 1  0      0 186295136   9176 3742408    0    0     0    12 3152 2121  1  0 99  0  0
 1  0      0 186274464   9176 3742416    0    0     0     0 3714 2354  1  1 99  0  0
 1  0      0 186272720   9176 3742424    0    0     0     0 2719 2074  1  1 99  0  0
 1  0      0 186272928   9176 3742432    0    0     0     0 3127 2245  1  1 99  0  0
 1  0      0 186262128   9176 3742436    0    0     0     0 3504 2289  1  1 99  0  0
 1  0      0 186197216   9176 3742448    0    0     0    16 3387 1978  1  1 99  0  0
 1  0      0 186138368   9176 3742500    0    0     0     0 3252 2189  1  1 99  0  0
 1  0      0 186136112   9176 3742516    0    0     0     0 2971 2362  1  1 99  0  0
 2  0      0 186130672   9176 3742528    0    0     0     0 3302 2034  1  1 99  0  0
 1  0      0 186125088   9176 3742536    0    0     0     0 2664 1830  1  1 99  0  0
 1  0      0 186120800   9184 3742804    0    0     0    44 3959 3242  1  1 98  0  0
 2  0      0 186064608   9184 3743052    0    0     0     0 3431 2297  1  0 99  0  0
 1  0      0 185998720   9184 3743068    0    0     0     0 2440 1624  1  0 99  0  0
 1  0      0 185990400   9184 3743072    0    0     0     0 3563 1915  1  1 99  0  0
 1  0      0 185990480   9184 3743080    0    0     0    24 2713 2090  1  1 99  0  0
 1  0      0 185989600   9192 3742888    0    0     0    40 4599 3818  1  1 98  0  0
 1  0      0 185987056   9192 3742920    0    0     0     0 2894 1921  1  1 99  0  0
 1  0      0 185986288   9192 3742924    0    0     0     0 3220 2036  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 185954384   9192 3742936    0    0     0     0 3082 2385  1  1 99  0  0
 1  0      0 185891456   9192 3742944    0    0     0     8 3134 1837  1  0 99  0  0
 2  0      0 185826464   9192 3742952    0    0     0     0 2210 1563  1  0 99  0  0
 1  0      0 185824768   9200 3742960    0    0     0    40 3390 2159  1  1 99  0  0
 1  0      0 185822832   9200 3742964    0    0     0     0 2687 1867  1  1 99  0  0
 1  0      0 185823056   9200 3742972    0    0     0     0 2705 2030  1  1 99  0  0
 1  0      0 185823488   9200 3742980    0    0     0    20 2676 1737  1  1 99  0  0
 1  0      0 185821440   9200 3742988    0    0     0     0 3707 2977  1  1 98  0  0
 1  0      0 185820992   9200 3742992    0    0     0     0 2890 1989  1  0 99  0  0
 1  0      0 185819072   9200 3743124    0    0     0     0 2999 2080  1  0 99  0  0
 1  0      0 185762032   9200 3743132    0    0     0     0 3405 2179  1  1 99  0  0
 1  0      0 185759136   9200 3743296    0    0     0     0 11693 14269  1  1 97  0  0
 2  0      0 185753248   9208 3743400    0    0     0    64 4512 3261  1  1 99  0  0
 1  0      0 185753632   9208 3743472    0    0     0     0 2887 2084  1  1 99  0  0
 1  0      0 185753744   9208 3743476    0    0     0     0 3230 2380  1  1 99  0  0
 1  0      0 185753712   9208 3743484    0    0     0     0 3210 1911  1  1 99  0  0
 1  0      0 185753456   9212 3743488    0    0     4     8 2690 2192  1  1 99  0  0
 1  0      0 185753152   9212 3743500    0    0     0     0 2844 1956  1  0 99  0  0
 1  0      0 185718544   9212 3743504    0    0     0     0 2904 1573  1  1 99  0  0
 1  0      0 185657136   9212 3743508    0    0     0     0 2574 1450  1  1 99  0  0
 1  0      0 185624128   9212 3743508    0    0     0     0 3365 3401  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 185607184   9212 3743524    0    0     0     0 3341 3022  1  1 99  0  0
 1  0      0 185598624   9220 3743568    0    0     0    52 3837 3119  1  1 99  0  0
 1  0      0 185598320   9220 3743484    0    0     0     0 4708 2637  1  1 99  0  0
 1  0      0 185598400   9220 3743500    0    0     0     0 3040 2143  1  1 99  0  0
 1  0      0 185598272   9220 3743512    0    0     0     0 4393 2341  1  1 99  0  0
 1  0      0 185598752   9220 3743524    0    0     0     0 4068 2926  1  1 99  0  0
 1  0      0 185555104   9228 3743544    0    0     0    44 4485 3752  1  1 98  0  0
 2  0      0 185491648   9228 3743916    0    0     0     0 3222 2232  1  1 99  0  0
 1  0      0 185436688   9228 3743932    0    0     0     0 3540 2278  1  1 99  0  0
 1  0      0 185433904   9228 3743944    0    0     0     0 2855 2273  1  1 99  0  0
 1  0      0 185423808   9228 3743952    0    0     0    56 2169 1285  1  1 99  0  0
 1  0      0 185423824   9228 3743952    0    0     0     0 2338 1484  1  1 99  0  0
 1  0      0 185423840   9236 3743952    0    0     0    12 2271 1463  1  1 99  0  0
 1  0      0 185423840   9236 3743952    0    0     0     0 2075 1196  1  1 99  0  0
 1  0      0 185423712   9236 3743952    0    0     0     0 2258 1241  1  1 99  0  0
 1  0      0 185421568   9236 3743952    0    0     0     0 3206 1986  1  1 99  0  0
 1  0      0 185387600   9236 3744060    0    0     0     0 2130 1458  1  0 99  0  0
 1  0      0 185324512   9236 3744060    0    0     0     0 2111 1120  1  0 99  0  0
 1  0      0 185256848   9236 3744064    0    0     0     0 2124 1243  1  0 99  0  0
 1  0      0 185197776   9236 3744064    0    0     0     0 2190 1184  1  1 99  0  0
 1  0      0 185195744   9244 3744056    0    0     0    60 2358 1361  1  1 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 185188928   9244 3744600    0    0     0     0 2500 2120  1  1 99  0  0
 1  0      0 185187504   9244 3745072    0    0     0     0 2239 1338  1  1 99  0  0
 1  0      0 185187376   9244 3745072    0    0     0     0 2214 1348  1  1 99  0  0
 1  0      0 185185760   9244 3745080    0    0     0     0 3337 2712  1  1 99  0  0
 1  0      0 185185968   9244 3745092    0    0     0     0 2546 2055  1  1 99  0  0
 1  0      0 185185824   9248 3745108    0    0     0     4 2716 1846  1  1 99  0  0
 3  0      0 185180512   9248 3745120    0    0    60     0 6441 4539  1  1 98  0  0
 1  0      0 185161664   9248 3745440    0    0     0     0 3135 2188  1  1 98  0  0
 1  0      0 185096768   9248 3745216    0    0     0     0 4615 3563  1  1 98  0  0
 1  0      0 185036032   9248 3745236    0    0     0     4 3281 2985  1  0 99  0  0
 1  0      0 184966800   9248 3745248    0    0     0     0 2609 1879  1  0 99  0  0
 1  0      0 184922032   9248 3745380    0    0     0     0 1866 1280  1  0 99  0  0
 1  0      0 184904496   9264 3745380    0    0     0    72 2111 1690  1  1 99  0  0
 2  0      0 184904304   9264 3745384    0    0     0     0 2190 1302  1  1 99  0  0
 1  0      0 184904304   9264 3745384    0    0     0     0 1993 1223  1  1 99  0  0
 1  0      0 184901568   9272 3745376    0    0     0    20 3615 2431  1  1 99  0  0
 1  0      0 184903056   9272 3745556    0    0     0     0 1638 1295  1  0 99  0  0
 1  0      0 184902896   9272 3745556    0    0     0     0 1659 1113  1  0 99  0  0
 1  0      0 184902688   9272 3745556    0    0     0     0 1572 1122  1  0 99  0  0
 1  0      0 184900928   9272 3745556    0    0     0    16 2327 1519  1  0 99  0  0
 1  0      0 184889856   9272 3745556    0    0     0     0 1892 1052  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 184826560   9280 3745556    0    0     0    40 2099 1291  1  0 99  0  0
 1  0      0 184763520   9280 3745556    0    0     0     0 2009 1088  1  0 99  0  0
 2  0      0 184704768   9280 3745560    0    0     0     0 2149 1239  1  0 99  0  0
 1  0      0 184666640   9280 3745560    0    0     0    44 2168 1189  1  1 99  0  0
 1  0      0 184666640   9280 3745560    0    0     0     0 2445 1328  1  1 99  0  0
 1  0      0 184665424   9280 3746008    0    0     0     0 2665 1861  1  1 99  0  0
 1  0      0 184666400   9280 3746016    0    0     0     0 2898 2143  1  1 99  0  0
 1  0      0 184667280   9280 3746020    0    0     0     0 2449 1429  1  1 99  0  0
 1  0      0 184667504   9280 3746028    0    0     0     0 2615 1425  1  1 99  0  0
 1  0      0 184667760   9280 3746028    0    0     0     0 2352 1435  1  1 99  0  0
 1  0      0 184667984   9288 3746032    0    0     0    44 2342 1774  1  1 99  0  0
 2  0      0 184667136   9288 3746044    0    0     0     0 1822 1422  1  0 99  0  0
 1  0      0 184666896   9288 3746048    0    0     0     0 1903 1307  1  0 99  0  0
 1  0      0 184666896   9288 3746048    0    0     0     0 1936 1490  1  0 99  0  0
 1  0      0 184666896   9288 3746052    0    0     0     0 2209 1735  1  0 99  0  0
 1  0      0 184666304   9288 3746056    0    0     0     0 2149 1752  1  0 99  0  0
 1  0      0 184624080   9288 3746056    0    0     0     0 2619 1917  1  0 99  0  0
 1  0      0 184624000   9288 3746060    0    0     0     0 1648 1181  1  0 99  0  0
 1  0      0 184624000   9288 3746060    0    0     0    24 1617 1128  1  0 99  0  0
 1  0      0 184623680   9288 3746132    0    0     0     0 2422 1856  1  0 99  0  0
 1  0      0 184624144   9288 3746132    0    0     0     0 2781 1981  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 184656384   9288 3746136    0    0     0     0 2628 1813  1  0 99  0  0
 1  0      0 184656944   9296 3746136    0    0     0    68 1621 1222  1  0 99  0  0
 1  0      0 184607888   9296 3746140    0    0     0    20 3396 3951  1  0 98  0  0
 1  0      0 184605760   9296 3746140    0    0     0     0 2766 2266  1  0 99  0  0
 1  0      0 184605776   9296 3746172    0    0     0     0 2183 1742  1  0 99  0  0
 1  0      0 184604768   9296 3746172    0    0     0     0 2013 1563  1  0 98  0  0
 1  0      0 184584048   9296 3746172    0    0     0     0 2008 1451  1  0 99  0  0
 1  0      0 184584048   9296 3746172    0    0     0     0 2031 1152  1  1 99  0  0
 1  0      0 184584048   9296 3746172    0    0     0     0 2292 1294  1  1 99  0  0
 1  0      0 184584176   9296 3746172    0    0     0     0 2147 1339  1  1 99  0  0
 1  0      0 184584176   9304 3746172    0    0     0    12 2219 1344  1  1 99  0  0
 1  0      0 184584160   9304 3746176    0    0     0     0 2295 1205  1  1 99  0  0
 5  0      0 184582528   9304 3746176    0    0     0     0 2309 1377  1  1 99  0  0
 1  0      0 184583136   9304 3745504    0    0     0     0 2670 1813  1  1 99  0  0
 1  0      0 184582992   9304 3745512    0    0     0     0 2101 1307  1  0 99  0  0
 1  0      0 184583040   9304 3745512    0    0     0     0 2056 1239  1  0 99  0  0
 1  0      0 184583296   9304 3745512    0    0     0     0 2015 1355  1  0 99  0  0
