procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 187224816  10564 3761568    0    0     0     2    0    0 38  1 61  0  0
 0  0      0 187225104  10564 3761568    0    0     0     0  328  340  0  0 100  0  0
 0  0      0 187223456  10564 3761568    0    0     0     0  345  334  0  0 100  0  0
 2  0      0 187172640  10564 3761572    0    0     0     0 5429 4679  1  1 98  0  0
 2  0      0 187165856  10564 3761572    0    0     0     0 6332 3336  2  1 97  0  0
 2  0      0 187158208  10564 3761576    0    0     0     0 5753 3806  1  1 97  0  0
 2  0      0 187157696  10564 3761596    0    0     0     0 5837 4658  2  1 97  0  0
 2  0      0 187160992  10564 3761600    0    0     0     0 5150 3142  1  1 97  0  0
 2  0      0 187138272  10564 3761612    0    0     0     0 5553 3277  2  1 97  0  0
 2  0      0 187143232  10564 3761612    0    0     0     0 6094 4885  2  1 97  0  0
 3  0      0 187148272  10564 3761428    0    0     0     0 6769 4170  1  1 97  0  0
 2  0      0 187148240  10564 3761440    0    0     0     0 5715 3767  2  1 97  0  0
 3  0      0 187154208  10564 3761440    0    0     0    44 5837 3969  2  1 97  0  0
 2  0      0 187148688  10564 3761448    0    0     0     0 6191 4483  1  1 97  0  0
23  0      0 187153568  10564 3761456    0    0     0     0 5886 3694  2  1 97  0  0
 2  0      0 187150672  10572 3761456    0    0     0    44 6349 3607  2  1 97  0  0
 2  0      0 187153952  10572 3761464    0    0     0     0 5880 4808  1  1 98  0  0
 2  0      0 187159616  10572 3761468    0    0     0     0 6658 3866  1  1 97  0  0
 2  0      0 187158176  10572 3761468    0    0     0     0 6006 3536  2  1 97  0  0
 2  0      0 187162048  10572 3761472    0    0     0     0 6639 4386  2  1 97  0  0
29  0      0 187152096  10580 3761472    0    0     0    44 5081 3816  2  1 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 187155520  10580 3761476    0    0     0     0 5787 3839  1  1 97  0  0
 2  0      0 187148784  10580 3761480    0    0     0    20 4565 3104  2  1 97  0  0
 2  0      0 187151040  10580 3761480    0    0     0     0 4852 3226  2  1 97  0  0
 2  0      0 187160800  10580 3761492    0    0     0     0 5025 3249  1  1 98  0  0
 2  0      0 187156032  10580 3761500    0    0     0     0 6563 4117  2  1 97  0  0
 2  0      0 187154896  10580 3761180    0    0     0     0 6699 3195  1  1 97  0  0
 2  0      0 187143344  10588 3761176    0    0     0    72 5441 3753  2  1 97  0  0
 2  0      0 187151776  10588 3761180    0    0     0     0 5596 3337  2  1 97  0  0
 2  0      0 187162704  10588 3761188    0    0     0     0 6023 3691  1  1 97  0  0
 2  0      0 187155680  10588 3761192    0    0     0     0 5418 3503  2  1 97  0  0
 3  0      0 187158768  10588 3761200    0    0     0     0 7748 5336  2  1 97  0  0
 2  0      0 187159360  10588 3761200    0    0     0     0 5914 3810  2  1 97  0  0
 2  0      0 187155360  10588 3761200    0    0     0     0 6489 3963  2  1 97  0  0
