procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0  95944 12321412  53588 1149636    5   37   437   101  384  615  7  3 90  0  0
 0  0  95944 12192316  54656 1221320    0    0 23552   108 7113 19987  7  4 88  1  0
 0  0  95944 12191560  54656 1221836    0    0     0     0  695 1182  1  0 99  0  0
 0  0  95944 12191560  54656 1213532    0    0     0     0  659 1133  2  0 98  0  0
 0  0  95944 12191056  54656 1213532    0    0     0     0  692 1105  2  0 98  0  0
 0  0  95944 12190804  54656 1213532    0    0     0     0  619 1087  1  0 99  0  0
 1  1  95944 12180092  54708 1222016    0    0   133   276  917 1529  2  1 97  0  0
 5  0  95944 12175904  54748 1222420    0    0     0 14720 1804 3049  4  1 95  0  0
 1  0  95944 12173160  54748 1222428    0    0     0     0 1370 2362  3  1 96  0  0
 0  0  95944 12171424  54748 1222272    0    0     0     0 1346 2172  4  1 96  0  0
 1  0  95944 12169912  54748 1222432    0    0     0     0 1014 1626  2  1 97  0  0
 0  0  95944 12168652  54748 1222436    0    0     0     0 1188 2044  3  0 97  0  0
 0  0  95944 12168400  54760 1222436    0    0     0    76  902 1471  2  0 98  0  0
 0  0  95944 12166424  54760 1222456    0    0     0     0 1160 1963  3  0 97  0  0
 0  0  95944 12165192  54760 1222460    0    0     0     0 1225 1984  3  1 97  0  0
 0  0  95944 12162700  54760 1222508    0    0     0     0 1112 1823  3  0 97  0  0
 2  0  95944 12160432  54760 1222512    0    0     0     0 1171 2009  3  0 97  0  0
 0  0  95944 12159956  54760 1222516    0    0     0     0 1223 2080  3  0 97  0  0
 0  0  95944 12159956  54768 1222520    0    0     0    16 1401 2428  3  1 96  0  0
 1  0  95944 12159704  54768 1222588    0    0     0     0 1270 2107  2  1 97  0  0
 0  0  95944 12159200  54768 1222588    0    0     0     0  902 1541  2  1 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0  95944 12158696  54768 1222592    0    0     0     0 1093 1841  2  0 97  0  0
 0  0  95944 12158444  54768 1222604    0    0     0     0  845 1392  2  1 98  0  0
 0  0  95944 12158192  54776 1222604    0    0     0    32 1162 1961  3  0 97  0  0
 1  0  95944 12158192  54776 1222608    0    0     0     0 1106 1857  2  0 97  0  0
 1  0  95944 12157940  54776 1222612    0    0     0     0 1044 1780  2  0 98  0  0
 1  0  95944 12157940  54776 1222616    0    0     0    12 1166 1950  3  1 97  0  0
 0  0  95944 12157436  54776 1222616    0    0     0     0 1237 2051  2  0 97  0  0
 0  0  95944 12157184  54784 1222616    0    0     0    28 1310 2270  3  0 97  0  0
 0  0  95944 12157184  54784 1222532    0    0     0     0 1288 2105  3  0 97  0  0
 0  0  95944 12156680  54784 1222952    0    0     0     0 1103 1642  2  0 98  0  0
 0  0  95944 12156176  54784 1223144    0    0     0    96 1189 1926  2  0 97  0  0
 0  0  95944 12155924  54784 1223144    0    0     0   112  897 1348  2  0 98  0  0
 0  0  95944 12155672  54784 1222632    0    0     0     0 1125 1807  2  0 98  0  0
 0  0  95944 12155672  54792 1222636    0    0     0    32 1196 1933  2  1 97  0  0
 0  0  95944 12155672  54792 1222640    0    0     0     0 1066 1772  2  0 98  0  0
 0  0  95944 12155420  54792 1222644    0    0     0     0 1188 1987  2  0 97  0  0
 0  0  95944 12155420  54792 1222648    0    0     0    92 1182 1998  3  0 97  0  0
 1  0  95944 12155420  54792 1222652    0    0     0     0 1290 2255  2  1 97  0  0
 0  0  95944 12155168  54800 1222656    0    0     0    24 1231 2077  3  1 97  0  0
 1  0  95944 12155168  54800 1222656    0    0     0     0  886 1450  2  1 98  0  0
 0  0  95944 12154664  54800 1222660    0    0     0     0 1050 1764  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0  95944 12154664  54800 1222596    0    0     0     0  863 1302  2  1 98  0  0
 0  0  95944 12154664  54800 1222668    0    0     0     0 1070 1755  2  1 98  0  0
 0  0  95944 12154664  54808 1222660    0    0     0    16 1074 1820  2  1 98  0  0
 0  0  95944 12154412  54808 1222736    0    0     0     0 1055 1793  2  0 97  0  0
 0  0  95944 12154160  54808 1222740    0    0     0     0 1163 1943  2  1 97  0  0
 0  0  95944 12154160  54808 1222676    0    0     0     0 1158 2023  2  1 97  0  0
 0  0  95944 12153908  54808 1222684    0    0     0     0 1256 2229  3  0 97  0  0
 0  0  95944 12153656  54808 1222688    0    0     0     0 1185 2011  3  1 97  0  0
 0  0  95944 12153404  54816 1222688    0    0     0    16  990 1638  2  1 98  0  0
 0  0  95944 12153404  54816 1222692    0    0     0     0 1105 1786  2  0 98  0  0
 0  0  95944 12153404  54816 1222692    0    0     0     0  835 1306  2  0 98  0  0
 0  0  95944 12153404  54816 1222712    0    0     0     0 1167 1870  3  0 97  0  0
 0  0  95944 12152648  54816 1222716    0    0     0     0 1071 1789  2  0 98  0  0
 5  0  95944 12152144  54824 1222636    0    0     0    16 1099 1807  3  1 97  0  0
 0  0  95944 12151892  54824 1222640    0    0     0     0 1108 1893  3  0 97  0  0
 0  0  95944 12151892  54824 1222708    0    0     0     0 1160 1974  3  1 96  0  0
 0  0  95944 12151640  54824 1222712    0    0     0     0 1293 2242  3  1 97  0  0
 0  0  95944 12151640  54824 1222716    0    0     0     0 1272 2126  2  1 97  0  0
 0  0  95944 12151640  54832 1222708    0    0     0    16  976 1661  2  0 98  0  0
 0  0  95944 12151388  54832 1222720    0    0     0     0 1084 1710  2  0 98  0  0
 0  0  95944 12151388  54832 1222720    0    0     0     0  845 1275  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0  95944 12151388  54832 1222720    0    0     0     0 1117 1819  2  1 97  0  0
 0  0  95944 12151388  54832 1222724    0    0     0    24 1128 1871  3  0 97  0  0
 2  0  95944 12151388  54840 1222728    0    0     0    16 1080 1726  2  0 97  0  0
 0  0  95944 12150884  54840 1222732    0    0     0     0 1258 2044  2  1 98  0  0
 0  0  95944 12150884  54840 1222736    0    0     0   100 1221 1991  3  0 97  0  0
 1  0  95944 12149876  54840 1223000    0    0     0     0 1285 2208  2  1 97  0  0
 0  0  95944 12149876  54840 1223320    0    0     0     0 1174 1933  3  0 97  0  0
 0  0  95944 12149372  54848 1222740    0    0     0    32  986 1645  2  1 98  0  0
 0  0  95944 12149372  54848 1222812    0    0     0     0 1076 1617  2  0 97  0  0
 0  0  95944 12149372  54848 1222812    0    0     0     0  760 1208  1  0 99  0  0
