procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
154  0      0 142282048  67684 5757608    0    0     0     0 15229 15559  2  0 97  0  0
134  0      0 142281936  67684 5757608    0    0     0     0 14418 14387  2  0 98  0  0
117  0      0 142281936  67684 5757608    0    0     0     0 14268 14969  2  0 98  0  0
104  0      0 142281936  67692 5757600    0    0     0    44 14100 15526  2  0 97  0  0
57  0      0 142266944  67692 5772388    0    0     0     0 21453 24136  3  1 97  0  0
37  0      0 142267120  67692 5773060    0    0     0     0 14563 15422  2  0 97  0  0
17  0      0 142268256  67692 5773060    0    0     0     0 14264 14865  2  0 97  0  0
11  0      0 142266144  67692 5773060    0    0     0     0 14215 15136  2  0 97  0  0
14  0      0 142266144  67692 5773060    0    0     0     0 14108 15007  2  0 98  0  0
13  0      0 142266144  67696 5773060    0    0     0    88 14312 14372  2  0 98  0  0
12  0      0 142266144  67696 5773060    0    0     0     0 14171 14899  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
14  0      0 142266144  67696 5773056    0    0     0     0 14111 14988  2  0 98  0  0
12  0      0 142266144  67696 5773056    0    0     0     0 13945 14457  2  0 98  0  0
17  0      0 142265600  67696 5773056    0    0     0     0 14555 14953  2  0 97  0  0
15  0      0 142265600  67696 5773056    0    0     0     0 14054 14559  2  0 98  0  0
13  0      0 142263552  67696 5773056    0    0     0     0 13925 14461  2  0 98  0  0
 9  0      0 142263952  67696 5773184    0    0     0     0 13950 14711  2  0 98  0  0
14  0      0 142261328  67696 5773184    0    0     0     0 13973 14722  2  0 98  0  0
12  0      0 142261344  67696 5773184    0    0     0     0 14087 14375  2  0 97  0  0
12  0      0 142261344  67700 5773180    0    0     0    60 14111 14764  2  0 98  0  0
14  0      0 142261472  67700 5773180    0    0     0     0 13969 15017  2  0 97  0  0
12  0      0 142259968  67700 5773184    0    0     0     0 15150 15218  2  0 97  0  0
12  0      0 142259712  67700 5773184    0    0     0     0 14125 14791  2  0 98  0  0
12  0      0 142259584  67700 5773184    0    0     0     0 14128 15095  2  0 98  0  0
12  0      0 142259632  67700 5773184    0    0     0     0 13814 15191  2  0 97  0  0
11  0      0 142255408  67708 5773176    0    0     0    40 13940 14973  2  0 98  0  0
14  0      0 142252544  67708 5773184    0    0     0     0 14264 15020  2  0 97  0  0
12  0      0 142246256  67708 5773184    0    0     0     0 14071 14782  2  0 98  0  0
12  0      0 142243728  67708 5773184    0    0     0     0 13923 15164  2  0 97  0  0
14  0      0 142241568  67708 5773184    0    0     0     0 13926 14737  2  0 98  0  0
12  0      0 142240032  67708 5773188    0    0     0     0 14226 14546  2  0 97  0  0
11  0      0 142239648  67708 5773188    0    0     0     0 14875 14942  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0      0 142237472  67716 5773180    0    0     0    40 13782 13868  2  0 97  0  0
16  0      0 142235424  67716 5773180    0    0     0     0 14172 14479  2  0 97  0  0
14  0      0 142233264  67716 5773180    0    0     0     8 14802 14225  3  0 97  0  0
13  0      0 142231216  67716 5773180    0    0     0     0 14174 14266  2  0 98  0  0
18  0      0 142231216  67716 5773180    0    0     0     0 14091 14459  2  0 98  0  0
13  0      0 142228848  67716 5773180    0    0     0     0 14169 14585  2  0 97  0  0
15  0      0 142226480  67716 5773180    0    0     0     0 14403 14209  2  0 97  0  0
13  0      0 142227904  67716 5773180    0    0     0     0 15133 15080  2  0 97  0  0
14  0      0 142227872  67724 5773172    0    0     0    40 18267 18419  3  1 97  0  0
28  0      0 142227872  67724 5773172    0    0     0     0 17332 19534  2  0 97  0  0
18  0      0 142227872  67724 5773172    0    0     0     0 13852 14205  2  0 97  0  0
30  0      0 142227872  67724 5773172    0    0     0     0 13762 14286  2  0 98  0  0
37  0      0 142227872  67724 5773172    0    0     0     0 13797 14980  2  0 97  0  0
71  0      0 142227872  67724 5773172    0    0     0     0 13840 15038  2  0 98  0  0
106  0      0 142227872  67732 5773164    0    0     0    20 13879 15079  2  0 98  0  0
151  0      0 142211104  67732 5782940    0    0     0     0 17336 19090  2  0 97  0  0
151  0      0 142211024  67732 5788272    0    0     0     0 18359 19530  2  0 97  0  0
158  0      0 142211072  67732 5788576    0    0     0    16 14144 14476  2  0 97  0  0
159  0      0 142211136  67732 5788672    0    0     0     0 13768 14301  2  0 98  0  0
147  0      0 142211152  67732 5788672    0    0     0     0 13833 14214  2  0 98  0  0
124  0      0 142211392  67732 5788668    0    0     0     0 14632 14569  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
102  0      0 142211392  67740 5788664    0    0     0    40 13836 14675  2  0 98  0  0
87  0      0 142211392  67740 5788664    0    0     0    24 13810 15027  2  0 97  0  0
72  0      0 142211392  67740 5788664    0    0     0     0 13784 14208  2  0 98  0  0
54  0      0 142212704  67740 5788668    0    0     0     0 14387 15638  2  0 97  0  0
20  0      0 142210592  67740 5788668    0    0     0     0 14205 15160  2  0 98  0  0
13  0      0 142209792  67744 5788664    0    0     0    64 14650 15648  2  0 97  0  0
10  0      0 142208096  67744 5788700    0    0     0     0 14758 15097  2  0 97  0  0
15  0      0 142208256  67744 5788544    0    0     0     0 14703 15476  2  0 97  0  0
12  0      0 142208624  67744 5788544    0    0     0     0 14266 15329  2  0 98  0  0
14  0      0 142208784  67744 5788544    0    0     0     0 14136 14737  2  0 97  0  0
11  0      0 142208784  67744 5788544    0    0     0     0 14264 14706  2  0 97  0  0
12  0      0 142209376  67748 5788256    0    0     0    40 15691 15944  3  0 97  0  0
12  0      0 142209424  67748 5788256    0    0     0     0 13916 15158  2  0 98  0  0
15  0      0 142209488  67748 5788256    0    0     0     0 13911 14497  2  0 98  0  0
22  0      0 142207376  67748 5788256    0    0     0     0 13999 14594  2  0 97  0  0
12  0      0 142207376  67748 5788256    0    0     0     0 13882 15031  2  0 98  0  0
12  0      0 142207504  67752 5788252    0    0     0    40 13910 14938  2  0 98  0  0
13  0      0 142207504  67752 5788256    0    0     0     0 14004 14801  2  0 98  0  0
11  0      0 142207504  67752 5788256    0    0     0     0 13886 14820  2  0 98  0  0
13  0      0 142207504  67752 5788256    0    0     0     0 13972 14311  2  0 98  0  0
13  0      0 142207680  67752 5788256    0    0     0     0 14876 15030  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  0      0 142207648  67752 5788256    0    0     0    12 14234 14769  2  0 97  0  0
16  0      0 142207648  67752 5788256    0    0     0     0 14216 14265  2  0 98  0  0
15  0      0 142207648  67752 5788256    0    0     0     0 14034 14347  2  0 97  0  0
26  0      0 142205536  67752 5788256    0    0     0     0 14051 14416  2  0 98  0  0
13  0      0 142205536  67752 5788256    0    0     0     0 14063 14339  2  0 97  0  0
14  0      0 142205536  67756 5788252    0    0     0    40 14050 14755  2  0 98  0  0
14  0      0 142205536  67756 5788252    0    0     0     0 13827 14101  2  0 98  0  0
13  0      0 142205536  67756 5788252    0    0     0     0 13799 14278  2  0 98  0  0
11  0      0 142205536  67756 5788252    0    0     0     0 13814 14034  2  0 98  0  0
11  0      0 142205536  67756 5788252    0    0     0     0 13836 14136  2  0 98  0  0
14  0      0 142202480  67756 5788312    0    0     0    40 15278 14493  2  0 97  0  0
13  0      0 142200352  67756 5788312    0    0     0     0 16151 14316  3  0 97  0  0
10  0      0 142200384  67756 5788316    0    0     0     0 14159 14251  2  0 98  0  0
16  0      0 142199072  67756 5788316    0    0     0     0 14207 14291  2  0 97  0  0
15  0      0 142199504  67756 5788316    0    0     0     0 13925 14001  2  0 98  0  0
12  0      0 142199872  67764 5787960    0    0     0    76 13940 14745  2  0 97  0  0
13  0      0 142199872  67764 5787960    0    0     0     0 13894 13902  2  0 98  0  0
14  0      0 142197568  67764 5790984    0    0     0     0 16047 17192  2  0 97  0  0
16  0      0 142197216  67764 5790976    0    0     0     0 13953 15204  2  0 98  0  0
16  0      0 142197712  67764 5790976    0    0     0     0 14276 15199  2  0 97  0  0
29  0      0 142197600  67764 5790976    0    0     0     0 14508 14760  3  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
24  0      0 142197600  67772 5790968    0    0     0    60 13896 14424  2  0 98  0  0
101  0      0 142197712  67772 5790968    0    0     0     0 13978 14375  2  0 97  0  0
136  0      0 142195072  67772 5790968    0    0     0     0 14040 14767  2  0 98  0  0
160  0      0 142195072  67772 5790968    0    0     0     0 13888 14559  2  0 97  0  0
132  0      0 142195072  67772 5790968    0    0     0     0 13677 14903  2  0 98  0  0
101  0      0 142195072  67772 5790968    0    0     0     0 13590 14624  2  0 97  0  0
74  0      0 142195072  67772 5790968    0    0     0     0 13748 14709  2  0 98  0  0
65  0      0 142195072  67772 5790968    0    0     0     0 13776 14787  2  0 98  0  0
26  0      0 142195200  67772 5790968    0    0     0     0 17001 17463  2  0 98  0  0
20  0      0 142195200  67772 5790968    0    0     0     0 13883 13969  2  0 97  0  0
16  0      0 142195200  67772 5790968    0    0     0     0 13877 14129  2  0 98  0  0
26  0      0 142195200  67772 5790968    0    0     0     0 13836 13977  2  0 98  0  0
32  0      0 142191264  67772 5790968    0    0     0     0 13807 14175  2  0 98  0  0
60  0      0 142192192  67772 5790788    0    0     0     0 15986 15151  2  0 97  0  0
84  0      0 142191968  67772 5790788    0    0     0     0 14261 14900  2  0 98  0  0
99  0      0 142191872  67772 5790788    0    0     0     0 14075 14540  2  0 97  0  0
127  0      0 142191872  67772 5790788    0    0     0     0 13923 14558  2  0 98  0  0
120  0      0 142191472  67772 5790852    0    0     0     0 14547 15411  2  0 97  0  0
83  0      0 142192720  67780 5790844    0    0     0    40 14261 14292  2  0 98  0  0
42  0      0 142192736  67780 5790844    0    0     0    16 14267 14379  2  0 97  0  0
16  0      0 142192736  67780 5790844    0    0     0     0 14136 14106  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
48  0      0 142190960  67780 5790852    0    0     0     0 16400 15474  2  0 97  0  0
72  0      0 142188976  67780 5790852    0    0     0     0 13952 14507  2  0 97  0  0
48  0      0 142186048  67780 5790800    0    0     0     0 14742 15002  2  0 97  0  0
21  0      0 142186208  67788 5790792    0    0     0    72 14488 14472  2  0 97  0  0
31  0      0 142186160  67788 5790784    0    0     0     0 14489 14609  2  0 97  0  0
16  0      0 142186336  67796 5790776    0    0     0    32 14103 15092  2  0 98  0  0
16  0      0 142186528  67796 5790776    0    0     0     0 13908 14888  2  0 98  0  0
23  0      0 142186528  67796 5790776    0    0     0     0 14507 13998  3  0 97  0  0
15  0      0 142187360  67796 5790432    0    0     0    24 15110 15292  3  0 97  0  0
12  0      0 142187600  67804 5790424    0    0     0    52 14030 14607  2  0 98  0  0
12  0      0 142187600  67804 5790424    0    0     0     0 13868 15207  2  0 97  0  0
11  0      0 142185328  67804 5790424    0    0     0     0 13825 14700  2  0 98  0  0
12  0      0 142185328  67804 5790424    0    0     0     0 13579 14813  2  0 98  0  0
11  0      0 142185456  67804 5790424    0    0     0     0 13802 14581  2  0 98  0  0
12  0      0 142182784  67804 5791176    0    0     0     0 14076 14725  2  0 97  0  0
11  0      0 142180736  67804 5791176    0    0     0     0 13857 14080  2  0 98  0  0
14  0      0 142176032  67804 5791176    0    0     0     0 13727 14587  2  0 98  0  0
12  0      0 142172496  67804 5793656    0    0     0     0 15072 15186  2  0 97  0  0
10  0      0 142170032  67804 5793448    0    0     0     0 14018 14144  2  0 98  0  0
13  0      0 142165840  67804 5793448    0    0     0     0 13794 14399  2  0 97  0  0
12  0      0 142163792  67804 5793448    0    0     0     0 13735 14405  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13  0      0 142158032  67804 5797208    0    0     0     0 14961 15756  2  0 97  0  0
16  0      0 142153440  67812 5797200    0    0     0    40 13951 14080  2  0 98  0  0
10  0      0 142151264  67812 5797200    0    0     0     0 13852 14797  2  0 97  0  0
13  0      0 142146928  67812 5797200    0    0     0     0 13721 14474  2  0 98  0  0
16  0      0 142142704  67812 5797200    0    0     0     0 13947 14521  2  0 97  0  0
16  0      0 142138368  67812 5797200    0    0     0     0 13684 14235  2  0 98  0  0
14  0      0 142132608  67812 5797200    0    0     0     0 13794 14213  2  0 98  0  0
11  0      0 142124032  67812 5797200    0    0     0     0 13764 14101  2  0 97  0  0
13  0      0 142119824  67812 5797200    0    0     0     0 13737 14583  2  0 98  0  0
14  0      0 142117776  67812 5797200    0    0     0     0 13567 14617  2  0 98  0  0
12  0      0 142115104  67812 5797200    0    0     0     0 13612 14443  2  0 98  0  0
12  0      0 142113056  67812 5797200    0    0     0     0 13622 14724  2  0 98  0  0
13  0      0 142110880  67812 5797200    0    0     0    64 13801 14316  2  0 97  0  0
12  0      0 142110880  67812 5797200    0    0     0     0 13666 14367  2  0 98  0  0
13  0      0 142108320  67812 5797200    0    0     0     0 14650 14850  2  0 97  0  0
14  0      0 142108320  67812 5797200    0    0     0     0 14058 14438  2  0 98  0  0
13  0      0 142106160  67812 5797200    0    0     0     0 14642 14550  3  0 97  0  0
13  0      0 142103984  67820 5797192    0    0     0    40 14159 15174  2  0 97  0  0
17  0      0 142102080  67820 5797676    0    0     0     0 15180 15019  3  0 97  0  0
17  0      0 142101984  67820 5797676    0    0     0     0 13727 14361  2  0 98  0  0
24  0      0 142099488  67820 5797684    0    0     0     0 13996 14556  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
85  0      0 142097440  67820 5797684    0    0     0     0 13925 14238  2  0 98  0  0
100  0      0 142093216  67820 5797684    0    0     0     0 14017 14638  2  0 98  0  0
129  0      0 142093568  67824 5797692    0    0     0    52 20289 23533  3  1 96  0  0
154  0      0 142093600  67824 5797692    0    0     0     0 18790 21680  2  0 97  0  0
108  0      0 142091424  67824 5797692    0    0     0     0 14071 14464  2  0 98  0  0
90  0      0 142089264  67824 5797692    0    0     0     0 13711 14845  2  0 98  0  0
87  0      0 142081504  67824 5805636    0    0     0     8 15871 17749  2  0 97  0  0
54  0      0 142079456  67824 5805636    0    0     0     0 14123 14916  2  0 98  0  0
60  0      0 142077168  67824 5805636    0    0     0     0 13912 14944  2  0 97  0  0
83  0      0 142075104  67824 5805636    0    0     0     0 14125 15326  2  0 98  0  0
68  0      0 142073984  67824 5805772    0    0     0     0 16307 16653  2  0 97  0  0
59  0      0 142071264  67828 5805768    0    0     0    40 14340 15167  2  0 97  0  0
52  0      0 142068928  67828 5805824    0    0     0     0 14101 14673  2  0 98  0  0
27  0      0 142066688  67828 5805824    0    0     0     0 14225 14431  2  0 97  0  0
15  0      0 142067744  67828 5805796    0    0     0     0 14351 15222  2  0 97  0  0
11  0      0 142065424  67828 5805800    0    0     0     0 14261 15257  2  0 97  0  0
12  0      0 142065520  67828 5805800    0    0     0     0 13895 14771  2  0 98  0  0
21  0      0 142063472  67828 5805800    0    0     0     0 13784 14752  2  0 97  0  0
12  0      0 142059168  67828 5805796    0    0     0     0 13925 15034  2  0 97  0  0
11  0      0 142059392  67832 5805792    0    0     0    40 14945 15413  2  0 97  0  0
13  0      0 142056352  67832 5805888    0    0     0     0 14749 14896  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  0      0 142057056  67832 5805888    0    0     0     0 14812 14595  2  0 97  0  0
16  0      0 142055984  67832 5806092    0    0     0     0 14364 14556  2  0 97  0  0
12  0      0 142055776  67832 5806092    0    0     0     0 14394 14648  2  0 97  0  0
11  0      0 142055952  67832 5806092    0    0     0     0 13769 14176  2  0 97  0  0
13  0      0 142055952  67836 5806088    0    0     0    40 14474 14117  3  0 97  0  0
13  0      0 142055888  67836 5806208    0    0     0     0 15067 14716  2  0 97  0  0
11  0      0 142055776  67836 5806256    0    0     0     0 14233 14611  2  0 98  0  0
13  0      0 142055904  67836 5806260    0    0     0     0 13855 14787  2  0 97  0  0
11  0      0 142056096  67836 5806260    0    0     0     0 13862 14654  2  0 98  0  0
12  0      0 142056096  67836 5806260    0    0     0     0 13788 14699  2  0 98  0  0
12  0      0 142056720  67844 5806252    0    0     0    88 14094 14584  2  0 98  0  0
13  0      0 142056720  67844 5806252    0    0     0     0 13832 14762  2  0 97  0  0
12  0      0 142056720  67844 5806252    0    0     0     0 13939 14549  2  0 98  0  0
22  0      0 142056096  67844 5806260    0    0     0     0 13856 14312  2  0 97  0  0
13  0      0 142050320  67844 5812308    0    0     0     0 16756 18256  2  0 97  0  0
12  0      0 142050304  67852 5812300    0    0     0    52 14139 14078  2  0 97  0  0
12  0      0 142050304  67852 5812300    0    0     0     0 13898 14084  2  0 98  0  0
12  0      0 142050304  67852 5812300    0    0     0     0 13768 14986  2  0 97  0  0
13  0      0 142050304  67852 5812300    0    0     0     0 13838 14704  2  0 98  0  0
10  0      0 142050304  67852 5812300    0    0     0     0 13809 14336  2  0 98  0  0
10  0      0 142050304  67852 5812300    0    0     0    24 13764 14713  2  0 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  0      0 142050304  67852 5812300    0    0     0     0 13600 14614  2  0 98  0  0
14  0      0 142050304  67852 5812300    0    0     0     0 13709 14734  2  0 98  0  0
15  0      0 142050304  67852 5812300    0    0     0     0 13769 15144  2  0 97  0  0
13  0      0 142050304  67852 5812300    0    0     0     0 13929 14207  2  0 98  0  0
20  0      0 142047792  67856 5812620    0    0     0    32 14363 14945  2  0 97  0  0
12  0      0 142047008  67860 5812620    0    0     0    52 14805 14915  2  0 97  0  0
15  0      0 142046752  67860 5812620    0    0     0     0 13841 14996  2  0 98  0  0
14  0      0 142047584  67860 5812620    0    0     0     0 13947 14687  2  0 98  0  0
13  0      0 142047600  67860 5812620    0    0     0     0 13718 14242  2  0 98  0  0
16  0      0 142047600  67860 5812620    0    0     0     0 14179 14606  2  0 98  0  0
74  0      0 142047600  67864 5812616    0    0     0    12 13969 14310  2  0 98  0  0
85  0      0 142048096  67864 5812620    0    0     0     0 14772 14658  2  0 97  0  0
80  0      0 142047920  67864 5812620    0    0     0     0 14055 14576  2  0 98  0  0
120  0      0 142047872  67864 5812652    0    0     0     0 14774 14282  3  0 97  0  0
139  0      0 142048000  67864 5812652    0    0     0     0 14155 15368  2  0 98  0  0
132  0      0 142048000  67864 5812652    0    0     0     0 14168 14950  2  0 98  0  0
164  0      0 142048000  67868 5812648    0    0     0    40 14095 14734  2  0 97  0  0
150  0      0 142048000  67868 5812648    0    0     0     0 13855 14061  2  0 98  0  0
120  0      0 142048000  67868 5812648    0    0     0     0 13801 13845  2  0 98  0  0
118  0      0 142048000  67868 5812648    0    0     0    64 13857 14000  2  0 98  0  0
111  0      0 142048000  67868 5812648    0    0     0     0 13956 14514  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
74  0      0 142048000  67868 5812648    0    0     0     0 14197 15014  2  0 98  0  0
63  0      0 142047712  67868 5812620    0    0     0     0 14078 14813  2  0 98  0  0
49  0      0 142047744  67868 5812620    0    0     0     0 13946 14596  2  0 97  0  0
27  0      0 142047744  67868 5812620    0    0     0     0 14018 14191  2  0 98  0  0
21  0      0 142047904  67868 5812624    0    0     0     0 13939 14205  2  0 98  0  0
11  0      0 142047904  67868 5812624    0    0     0     0 14017 14424  2  0 97  0  0
16  0      0 142047904  67868 5812624    0    0     0     0 13901 14213  2  0 98  0  0
19  0      0 142039552  67868 5820896    0    0     0     0 15874 14968  2  0 97  0  0
12  0      0 142039376  67868 5820992    0    0     0     0 14050 14288  2  0 98  0  0
12  0      0 142039376  67868 5820992    0    0     0     0 13952 14462  2  0 98  0  0
13  0      0 142039376  67868 5820992    0    0     0     0 13789 14696  2  0 97  0  0
11  0      0 142040160  67868 5820920    0    0     0     0 14755 14960  2  0 97  0  0
13  0      0 142039824  67868 5820952    0    0     0    44 14149 14334  2  0 98  0  0
 9  0      0 142040128  67868 5820952    0    0     0     0 13699 14710  2  0 98  0  0
11  0      0 142040384  67868 5820952    0    0     0     0 13829 14095  2  0 98  0  0
11  0      0 142040512  67868 5820952    0    0     0     0 14064 14540  2  0 97  0  0
13  0      0 142040896  67868 5820956    0    0     0     0 14928 14653  2  0 97  0  0
11  0      0 142039840  67868 5821020    0    0     0     0 14771 14558  2  0 97  0  0
15  0      0 142041248  67868 5821096    0    0     0    40 15020 14446  2  0 97  0  0
15  0      0 142039008  67868 5821128    0    0     0     0 14271 14056  2  0 98  0  0
19  0      0 142034256  67868 5821128    0    0     0     0 14870 14751  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
28  0      0 142034528  67872 5821120    0    0     0    64 14002 14557  2  0 98  0  0
13  0      0 142034528  67872 5821124    0    0     0     0 14388 14864  3  0 97  0  0
20  0      0 142034128  67872 5821136    0    0     0     0 14354 16126  2  0 97  0  0
21  0      0 142034160  67872 5821136    0    0     0     0 12832 16396  2  0 97  0  0
22  0      0 142034144  67872 5821136    0    0     0     0 12667 16303  2  0 98  0  0
20  0      0 142034144  67872 5821136    0    0     0     0 12657 16580  2  0 97  0  0
19  0      0 142034144  67872 5821136    0    0     0     0 12849 15505  2  0 98  0  0
19  0      0 142034144  67876 5821132    0    0     0    40 13305 15165  2  0 98  0  0
74  0      0 142030784  67876 5821132    0    0     0     0 13246 14882  2  0 97  0  0
40  0      0 142031056  67876 5821012    0    0     0     0 13157 16145  2  0 98  0  0
40  0      0 142026928  67876 5822080    0    0     0     0 12961 15801  2  0 97  0  0
37  0      0 142025792  67876 5823200    0    0     0     0 13455 16921  2  0 97  0  0
57  0      0 142025280  67876 5823200    0    0     0     0 12823 16682  2  0 97  0  0
39  0      0 142022976  67876 5824988    0    0     0     0 12861 16748  2  0 98  0  0
41  0      0 142020096  67876 5825004    0    0     0     0 13104 16599  2  0 97  0  0
48  0      0 142019488  67876 5825136    0    0     0     0 13262 16621  2  0 97  0  0
34  0      0 142017024  67876 5825140    0    0     0     0 13254 16405  2  0 97  0  0
37  0      0 142014576  67880 5825136    0    0     0    40 13558 16151  2  0 98  0  0
23  0      0 142012288  67880 5825136    0    0     0     0 13439 16405  2  0 97  0  0
33  0      0 142011968  67880 5825136    0    0     0     0 13606 16679  2  0 97  0  0
33  0      0 142010064  67880 5825140    0    0     0     0 13865 16937  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
175  0      0 142005408  67880 5825140    0    0     0     0 13547 15951  2  0 97  0  0
31  0      0 141998768  67880 5825140    0    0     0    48 13528 15397  2  0 98  0  0
18  0      0 141998720  67880 5825140    0    0     0     0 14159 18020  2  0 97  0  0
21  0      0 141996800  67880 5825140    0    0     0     0 13791 17427  2  0 97  0  0
15  0      0 141996800  67880 5825140    0    0     0     0 14467 17737  2  0 98  0  0
20  0      0 141990368  67888 5825132    0    0     0    12 13824 15246  2  0 98  0  0
37  0      0 141975664  67888 5825132    0    0     0     0 13936 14923  2  0 97  0  0
16  0      0 141966976  67888 5825132    0    0     0     0 13369 13409  2  0 98  0  0
12  0      0 141961008  67888 5825192    0    0     0     0 14597 14680  2  0 97  0  0
33  0      0 141942160  67888 5825192    0    0     0     0 13850 14144  2  0 97  0  0
20  0      0 141939760  67888 5825204    0    0     0     0 15173 14173  3  0 97  0  0
16  0      0 141922784  67888 5825200    0    0     0    16 14163 13858  2  0 97  0  0
15  0      0 141907872  67888 5825208    0    0     0     0 14182 13708  2  0 98  0  0
35  0      0 141905184  67892 5825204    0    0     0    48 14364 13943  2  0 97  0  0
40  0      0 141893216  67892 5825284    0    0     0     0 13627 12522  2  0 98  0  0
35  0      0 141888480  67892 5825372    0    0     0     0 14470 13775  2  0 98  0  0
41  0      0 141887040  67892 5825372    0    0     0     0 14430 13865  2  0 97  0  0
31  0      0 141887840  67892 5825376    0    0     0     0 25153 23982  3  1 96  0  0
42  0      0 141884512  67892 5825376    0    0     0     0 14414 13994  2  0 98  0  0
32  0      0 141879680  67892 5825376    0    0     0     0 14065 13553  2  0 98  0  0
21  0      0 141873040  67892 5825376    0    0     0     0 14115 14050  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 141870656  67892 5825376    0    0     0     0 14036 14313  2  0 98  0  0
15  0      0 141868448  67900 5825368    0    0     0    20 14261 14193  2  0 97  0  0
12  0      0 141865632  67900 5825368    0    0     0     0 13855 13641  2  0 97  0  0
12  0      0 141865632  67900 5825368    0    0     0     0 13813 13787  2  0 98  0  0
12  0      0 141862976  67900 5825388    0    0     0     0 16065 14627  2  0 97  0  0
12  0      0 141860720  67900 5825388    0    0     0     0 14157 13744  2  0 98  0  0
30  0      0 141858624  67900 5825412    0    0     0     0 13945 14124  2  0 98  0  0
38  0      0 141858496  67900 5825416    0    0     0     0 14052 13758  2  0 97  0  0
52  0      0 141857888  67900 5825420    0    0     0     0 14011 14191  2  0 97  0  0
66  0      0 141856128  67908 5825412    0    0     0    40 14952 14209  2  0 97  0  0
64  0      0 141857472  67908 5825384    0    0     0     0 14101 13437  2  0 97  0  0
66  0      0 141856032  67908 5825388    0    0     0     0 14377 14835  2  0 97  0  0
68  0      0 141853584  67908 5825388    0    0     0     0 14633 14813  2  0 97  0  0
115  0      0 141852432  67908 5825488    0    0     0     0 15316 14215  2  0 97  0  0
96  0      0 141850144  67908 5825480    0    0     0     0 14703 14261  2  0 97  0  0
90  0      0 141846192  67908 5825480    0    0     0     8 14877 14679  2  0 97  0  0
84  0      0 141845584  67908 5825480    0    0     0     0 14245 14735  2  0 97  0  0
83  0      0 141844192  67916 5825472    0    0     0    44 14844 15514  2  0 97  0  0
76  0      0 141843264  67916 5825472    0    0     0     0 13939 14855  2  0 97  0  0
75  0      0 141842848  67916 5825472    0    0     0     0 14860 15366  3  0 97  0  0
62  0      0 141841104  67916 5825472    0    0     0     0 15071 15509  2  0 97  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
61  0      0 141840544  67916 5825472    0    0     0     0 14171 15284  2  0 97  0  0
58  0      0 141838144  67920 5825468    0    0     0    40 14094 14948  2  0 98  0  0
77  0      0 141837776  67920 5825476    0    0     0     0 14130 15012  2  0 98  0  0
65  0      0 141837536  67920 5825476    0    0     0     0 14033 15494  2  0 98  0  0
67  0      0 141837440  67920 5825476    0    0     0     0 14359 15789  2  0 97  0  0
54  0      0 141835264  67920 5825476    0    0     0     0 14050 15121  2  0 98  0  0
47  0      0 141835120  67920 5825476    0    0     0     0 13977 14830  2  0 97  0  0
37  0      0 141835120  67920 5825476    0    0     0     0 14070 14078  2  0 98  0  0
