procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  5 2097148 140524    508 267028    0    0 183700     0 14681 15663  9 82  1  8  0
 7  5 2097148 139276    580 268148    0    0 190425     0 14348 17429  8 80  1 10  0
 8  0 2097148 140012    580 267908    0    0 180619     4 13949 15241  9 81  1  9  0
 9  2 2097148 139040    572 267276    0    0 181612     0 14430 16485 10 80  1  9  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  5 2097148 139948    560 268196    0    0 190775    12 14471 18420  9 81  1  9  0
 6  1 2097148 140472    576 266612    0    0 185298     0 14596 15474  9 82  1  8  0
 8  4 2097148 140228    576 268340    0    0 197283     8 14297 16179  9 82  1  8  0
 6  2 2097148 139780    564 268752    0    0 191047     0 15247 17507  9 84  1  6  0
 6  6 2097148 140052    588 268392    0    0 184997     4 14328 16481  9 82  1  8  0
 9  2 2097148 140132    584 267948    0    0 180558     0 14196 17645  9 82  1  8  0
 9  3 2097148 140676    592 267360    0    0 177849    32 14064 17272  9 81  1  8  0
 5  6 2097148 140064    592 267972    0    0 183610     4 13390 16760  9 81  1  9  0
36  4 2097148 140372    720 266272   16    4 196385     4 15719 19067 10 83  1  6  0
 7  4 2097148 140456    596 266480    0    0 181454     4 13603 15567 10 80  1 10  0
 7  3 2097148 139800    596 266824    0    0 190817     0 13943 16278  9 83  1  8  0
 7  6 2097148 140564    600 268576    0    0 180526    12 14138 16241  8 83  1  8  0
 4  8 2097148 141824    604 266652    0    0 190567     4 14456 17884  9 83  1  7  0
 7  3 2097148 140120    600 267852    0    0 166666     0 14173 16441  8 81  2  9  0
 8  4 2097148 140544    600 267684    4    8 164683     8 14697 16751  9 84  1  6  0
 7  2 2097148 141684    736 266004   44   44 176018    44 14147 15935  8 80  2 10  0
 7  4 2097148 140056    632 267392   20   20 199037    20 14862 17769  8 82  1  9  0
 9  2 2097148 140788    672 267012    0    0 200288    20 15323 19379 10 81  1  8  0
 3  8 2097148 141036    672 267116    0    0 189770     4 14131 17707  9 81  1 10  0
 5  0 2097148 140784    672 267512    0    0 203502     0 14589 19228  8 82  1  9  0
 7  4 2097148 140336    612 266436    0    0 207078     0 15117 17884  8 84  1  7  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  6 2097148 141684    616 266300    0    0 194742     4 14623 17599 10 82  1  8  0
117  3 2097148 139872    616 267268    0    0 203211     0 14975 17470  8 84  1  7  0
 8  3 2097148 140700    612 266992    0    0 211790    16 14515 18236 10 79  1 10  0
20 41 2097148 139972    612 266468    4    4 196823     8 14199 17816  9 83  1  8  0
10  2 2097148 140232    612 267228    0    0 196909     0 14722 17185 10 82  1  7  0
10  1 2097148 140264    604 267016    0    0 197025     0 14014 17028  9 78  2 11  0
 2  9 2097148 140164    604 267672    0    0 204378     4 13412 16496  8 81  1 10  0
11  3 2097148 141028    600 266020    0    0 187723    16 14350 18103  9 85  1  6  0
 8  7 2097148 140984    600 266724    8    8 195229     8 14781 17085  8 88  0  3  0
 8  1 2097148 140620    600 267648    0    0 181713     0 13762 16355  8 86  1  5  0
11  2 2097148 140008    600 268000    4    4 190924     4 15126 17306  9 85  1  5  0
12  7 2097148 140220    608 267748    0    0 251704     4 16932 16982  9 84  1  5  0
10  4 2097148 139920    600 267824    4    4 205917    16 15427 16264  9 85  1  5  0
 7  5 2097148 139288    600 267120    0    0 207042     0 15625 18103  9 85  0  6  0
 7  4 2097148 141496    600 267080    0    0 184137     0 14503 16667  9 86  1  4  0
 6  4 2097148 140724    528 266516    0    0 176891     0 13899 16299  9 85  0  6  0
 4  8 2097148 140132    528 266552    0    0 186094     4 14395 17101  9 85  1  5  0
 7  5 2097148 140944    540 266600    0    0 186682    12 13991 16532  8 86  0  5  0
10  1 2097148 140068    536 267324    0    0 194730     4 14073 16933  8 86  0  5  0
 8  7 2097148 139880    524 266884    0    0 179273     0 13895 17238  9 84  0  6  0
 8  5 2097148 140008    524 267776    0    0 187055     0 14551 17874 10 85  0  5  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  6 2097148 140044    532 267456    4    4 193197    20 14037 16288  9 83  1  7  0
 7  6 2097148 140652    616 266368    4    4 186382     4 14192 16462 10 84  0  6  0
 6  9 2097148 140012    540 267272    0    0 207581     0 15606 18958  9 86  1  4  0
11  3 2097148 140912    544 267876    0    0 190401     8 14348 16865  9 85  0  6  0
 9  2 2097148 141056    544 266412    0    0 188352     4 13933 16465 10 84  1  6  0
105  3 2097148 140804    548 264724    0    0 191853     4 14927 16941  9 84  1  6  0
70 34 2097148 141040    552 266444    0    0 202148    36 15141 15722  9 87  1  4  0
 7  5 2097148 140736    552 266460    4    4 212300     8 14105 16759  9 87  0  3  0
 7  5 2097148 141092    552 266528    0    0 182620     4 14149 17184  9 85  0  6  0
21  2 2097148 140784    552 267252    0    0 188542     4 14060 17042  9 85  1  5  0
11  0 2097148 139976    652 266808   24   28 210678   176 15557 15110  9 87  0  3  0
 9  6 2097148 140696    644 265916    0    0 194695     0 15366 16926  9 87  0  3  0
37  2 2097148 140468    780 266552    0    0 201513    44 14466 16905 10 88  0  2  0
 7  7 2097148 142088    760 265960    0    0 201505     0 14714 15882  9 89  0  2  0
 7  5 2097148 140932    336 267540    0    0 195366     4 14592 15360 10 88  0  2  0
13  4 2097148 142180    336 266824    0    0 202844     4 15841 15878 10 88  0  2  0
10  9 2097148 140664    336 266532    4    4 195219     8 14348 14887  8 90  0  2  0
 7 12 2097148 140196    512 268092    4    4 188323     4 14070 14220  8 90  0  2  0
32  0 2097148 140568    512 267732    0    0 191010    12 16683 16037  9 90  0  1  0
48  7 2097148 139852    512 265392    0    0 171336     4 13804 14628  9 88  0  2  0
11  3 2097148 139204    592 268668    0    0 177411     4 14170 13949  9 89  0  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  7 2097148 140112    660 267672    0    4 185209     4 15218 14873  9 89  0  2  0
12  3 2097148 141180    596 265360    0    0 180302     0 15260 15851  9 88  0  2  0
 8  7 2097148 140136    604 267152    0    0 170516    16 15254 13875 10 88  0  2  0
27 153 2097148 140540    620 266812    0    0 171644     4 14200 15072  8 89  0  2  0
193  5 2097148 140320    616 266268    0    0 161195     0 14058 14584  9 89  0  2  0
51  9 2097148 140372    616 266464    0    0 194327     4 14959 14012 10 89  0  1  0
16  6 2097148 139916    612 267300    0    0 201792     4 14748 13902  9 88  0  2  0
 5 10 2097148 140312    624 267544    0    0 174029     4 14175 15104 10 87  0  3  0
73  3 2097148 140792    616 267304    0    0 185278    12 14867 13817  9 89  0  2  0
 8  3 2097148 140212    612 265972    0    0 188188     0 14650 13896  9 88  0  3  0
27  5 2097148 140092    612 266144    0    0 180975     0 14409 13595  8 91  0  1  0
 7  8 2097148 140028    628 266876    0    0 168695     4 14117 14225 10 88  0  1  0
10  5 2097148 141660    620 265824    0    0 176353     0 14587 13343  9 88  0  2  0
 8  9 2097148 139760    576 266960    0    0 169143    16 13593 14046  9 90  0  1  0
11  4 2097148 139884    572 266200    0    0 193268     4 14938 13784  9 89  0  2  0
 8 49 2097148 141328    580 266152    8    8 177920     8 13966 15490  9 88  0  2  0
14  8 2097148 140252    580 266452    4    4 222350     8 15889 14093 10 88  0  2  0
 9  1 2097148 141996    636 264924    0    0 196023     0 15376 14718 11 87  0  2  0
10  1 2097148 140656    636 265776    0    0 204444    20 17998 20757 10 85  1  3  0
 6  7 2097148 140212    604 267204    0    0 204375     4 15810 15410 11 85  1  3  0
17  5 2097148 140332    600 265952    0    0 186920     4 14908 14997 10 86  0  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  4 2097148 140152    600 266172    0    0 187320     4 15188 14554  9 89  0  2  0
37  5 2097148 140128    600 266960    0    0 193331     0 15741 14866 13 86  0  1  0
12  9 2097148 140608    572 266356    4    4 194169     8 15279 14375 10 88  0  2  0
 7 11 2097148 140040    580 266628    4    4 194557    20 14541 13879 14 84  0  2  0
 6 16 2097148 140004    580 266956    0    0 201722     4 15302 15020 11 87  0  2  0
15 10 2097148 139920    576 266972    0    0 200882     8 15152 14310 10 88  0  2  0
 7  6 2097148 139840    548 266532    0    0 196501     4 14581 14402 10 87  0  3  0
 7 12 2097148 140416    540 267648    0    0 212120     4 15720 14635  9 89  0  2  0
26  7 2097148 140852    604 266132    0    0 230275    32 16180 14471  9 89  0  2  0
14 11 2097148 140828    688 265776    0    0 218705     4 15778 14339  9 90  0  1  0
47 10 2097148 139564    668 266860    0    0 213650     4 15340 14358 10 89  0  1  0
21  5 2097148 139860    668 267100    0    0 223811     4 16790 15203  9 90  0  1  0
15 17 2097148 139984    668 266076    8    8 226675    24 16663 15948 10 88  0  1  0
13  2 2097148 140064    600 266132    0    0 210413     4 15425 14040  9 89  0  1  0
13  7 2097148 139700    592 267816    0    0 223796     4 15794 13873  9 89  0  1  0
 7 11 2097148 140108    580 266044    0    0 200807     0 15860 15266  9 89  0  2  0
13  7 2097148 141408    588 265576    0    0 202244     4 15370 14943  9 89  0  2  0
17  4 2097148 140588    576 266144    0    0 202492     4 14892 13435 11 88  0  1  0
24  5 2097148 139872    468 267060    0    0 196460    16 14901 14687 11 87  0  2  0
 7  6 2097148 141220    464 265388    0    0 179933     4 14446 14089 16 83  0  1  0
38  6 2097148 139716    464 266100    0    0 177171     0 14171 13569 12 86  0  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7  6 2097148 140632    456 265704    0    0 193315     4 15021 15047  9 89  0  2  0
10 10 2097148 140872    452 265996    0    0 202965     4 15110 15016 10 88  0  2  0
11  9 2097148 140308    456 265648    0    0 193034    12 14821 14275 13 86  0  1  0
16  8 2097148 139952    456 266928    0    0 181129     4 14200 13892 19 80  0  1  0
20  8 2097148 140148    532 266152    0    0 178194     4 13990 13937 19 80  0  1  0
18  4 2097148 140668    528 266556    0    0 188556     0 14539 14158 19 79  0  2  0
17  6 2097148 140108    588 265892    0    0 203105     4 14797 14518 18 81  0  1  0
14  8 2097148 141188    580 265504    0    0 220843    16 15989 13961 17 82  0  1  0
10  6 2097148 139880    580 267120    0    0 199564     4 14910 13653 18 81  0  1  0
30  3 2097148 140812    580 266100    0    0 207271     4 15414 14337 11 87  0  1  0
16  6 2097148 139860    572 266576    0    0 216552     4 15570 13654  9 90  0  1  0
15 10 2097148 140320    700 266540    4    4 225038   172 15854 14815 10 88  0  2  0
11  8 2097148 141564    616 265420    4    4 229430   228 16911 14621 10 89  0  2  0
 9  3 2097148 140044    612 265708    0    0 200119     4 14905 14888 10 88  0  2  0
 8 11 2097148 140160    608 266764    0    0 196647     4 14997 14600 10 87  0  2  0
27  3 2097148 140376    636 266324    0    0 202247     4 15500 14590 10 89  0  2  0
 6 13 2097148 139848    728 266752    0    0 176585     4 13088 15587  9 90  0  1  0
36 13 2097148 140104    724 265560    0    0 150742     0 12951 15468 10 88  0  2  0
23  8 2097148 140432    720 265700    0    0 173189    36 14575 14507  9 89  0  2  0
16 11 2097148 139856    672 266296    0    0 191240     4 14223 13861  8 90  0  1  0
10 11 2097148 141236    300 266420    0    0 211764     4 17088 16070  9 90  0  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9 12 2097148 140316    292 267504    8    8 220708    12 15550 15241  8 90  0  2  0
25  5 2097148 140120    288 266468    4    4 219600     4 15238 14836 10 89  0  1  0
14 14 2097148 140076    404 266416    0    0 240358     0 16377 15419 12 87  0  1  0
28  8 2097148 140496    412 266464    4    4 214479    24 15219 14849 12 86  0  1  0
63  7 2097148 141352    412 267260    0    0 238543     4 16806 15100 10 89  0  1  0
17  3 2097148 141816    528 265328    0    0 226439     4 16055 14656 10 90  0  1  0
16  5 2097148 139800    652 266172    0    0 226911     4 15310 14086 11 88  0  1  0
31  8 2097148 140220    632 265088    0    0 225277     8 15445 14068 11 88  0  1  0
21  2 2097148 139956    612 267480    4    4 233910    12 16536 16015 10 89  0  1  0
21  2 2097148 141392    304 266936    0    0 231163    64 17504 18454 12 87  0  1  0
10  7 2097148 141520    544 265580    4    4 237903     8 18633 19008 14 86  0  0  0
12  9 2097148 140832    608 266900    0    0 254656     8 19371 20689  9 89  0  1  0
 5  8 2097148 140212    724 265748    8    8 249371    12 19335 19243 11 88  0  1  0
 9  6 2097148 139436    740 266056    4    4 271848     8 20454 22410 10 88  0  2  0
150  1 2097148 141024    664 265796    0    0 209314    24 18064 20018 13 86  0  1  0
 7  4 2097148 139864    720 267272    0    0 198055     8 17192 20550 11 87  0  2  0
11  7 2097148 140072    760 265584    0    0 175667     4 16865 20807  9 90  0  1  0
11  1 2097148 140164    756 266932    0    0 190066     4 16379 19973 10 89  0  1  0
 7 12 2097148 140124    704 265356    8    8 193880    12 17115 20387  9 89  0  1  0
49  3 2097148 139124    652 266576    0    0 214533    28 17541 19600 11 88  0  1  0
 9  8 2097148 140132    672 266324    8    8 187461    12 16532 20150  9 89  0  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  6 2097148 139960    808 266792    0    0 219426     4 17229 19156 10 89  0  1  0
14  6 2097148 141244    724 266496    8    8 186498     8 16072 18896 11 88  0  1  0
21  3 2097148 140528    720 266144    0    0 212369     4 16575 19818 11 89  0  1  0
12  1 2097148 141624    692 265212    0    0 201189    24 17013 20419 10 90  0  1  0
11  4 2097148 140824    696 266144    0    0 202729     4 16214 18443 14 84  0  1  0
19  4 2097148 139396    676 266308    0    0 196779     0 15850 17279 10 87  1  2  0
14  5 2097148 142180    672 264260    0    0 242726     8 16201 16392 12 86  0  2  0
13  4 2097148 139540    664 265632    0    0 245106     4 15741 15057 12 87  0  1  0
14  6 2097148 140520    604 265648    0    0 258392    20 15768 15602 10 89  0  1  0
13  7 2097148 140556    596 265544    0    0 241684     0 15549 15569 13 86  0  1  0
15  3 2097148 140320    592 265460    4    4 242504    12 15481 16003 10 88  0  2  0
11  6 2097148 140952    604 265800    0    0 234049     0 15756 16891 13 86  0  1  0
15 10 2097148 141264    636 265492    0    0 249142     4 15834 15674 10 89  0  2  0
11  5 2097148 139900    620 264408    0    0 270245    28 16887 16818 10 88  0  2  0
13  4 2097148 140372    616 265740   16   16 210542    20 14460 14880 17 82  0  1  0
14  4 2097148 140308    616 265836    0    0 196146     8 14173 14896 17 82  0  1  0
47  5 2097148 140540    576 266896    4    4 197983     8 14667 14681 18 81  0  1  0
13  9 2097148 139868    576 266260    0    0 197443     4 14169 14400 18 80  0  1  0
11 11 2097148 139652    576 265620    0    0 196854    28 14397 14550 19 81  0  1  0
10 10 2097148 140752    572 266012    0    0 178509     4 13723 14344 17 82  0  1  0
24  5 2097148 141164    620 265896    0    0 161537     0 13427 14646 17 82  0  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  5 2097148 140208    612 266616    0    0 171092     0 13581 14319 17 81  0  1  0
11 10 2097148 140092    664 266148    0    0 167171   148 13388 13903 16 84  0  0  0
17  7 2097148 140112    668 264540    0    0 222328     4 15477 14387 11 88  0  1  0
 8 12 2097148 142136    684 264824    0    0 199657     4 14682 13999 17 82  0  1  0
36  1 2097148 140248    724 266144    4    4 223504     8 15249 14587 11 88  0  1  0
64 40 2097148 140488    696 265592   44   40 221534   216 15466 14673 15 85  0  0  0
21  8 2097148 140028    704 266020    8    8 261147   220 15665 16176 11 89  0  0  0
23  7 2097148 140248    692 266976    0    0 277990     0 19669 18841  9 90  0  1  0
15  7 2097148 139880    664 265828   64   48 285640   156 17717 15864 10 89  0  1  0
12 10 2097148 140260    652 265344    0    0 276568     4 17120 15247 10 89  0  1  0
18  3 2097148 141692    636 265040    0    0 244462   124 15893 15938 13 85  0  1  0
12  6 2097148 139776    588 265944    0    0 225120     4 14912 14887 12 87  0  1  0
18  5 2097148 141504    572 265648   40   40 210323   104 14412 15212 11 88  0  1  0
 7  8 2097148 139824    568 266520    0    0 191323     4 14293 15742 13 86  0  1  0
15  7 2097148 140080    568 264964    0    0 190492   128 14068 15026 13 86  0  1  0
30 15 2097148 140040    568 267168    0    4 215164     4 14571 15203 12 87  0  1  0
 9 11 2097148 139496    564 266960    0    0 212027     4 14612 15028 16 83  0  1  0
10  7 2097148 140372    552 265724    0    0 204326    40 16004 17514 14 84  0  1  0
16  7 2097148 139964    576 265664    0    0 182254     0 13984 14057 12 87  0  1  0
70  8 2097148 140264    564 265264    0    0 174856   132 13284 15175 11 88  0  1  0
 7  9 2097148 141060    564 265760    0    0 227028     4 14990 15246 12 87  0  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
27  7 2097148 140864    628 266516    0    0 243264    24 15586 15319 13 86  0  1  0
16 12 2097148 140064    588 266616    0    4 258846   144 16181 15794 13 86  0  1  0
18 11 2097148 141244    588 265228   16    4 270879     4 16604 15795 10 89  0  2  0
10  7 2097148 140572    584 265948    0    0 245440     0 15688 15634  9 89  0  2  0
23  5 2097148 139736    584 266200    0    0 251482     0 15945 16077 10 88  0  1  0
25 10 2097148 140816    588 266592    0    0 240955     4 15246 15276 15 84  0  1  0
32  5 2097148 139724    584 265344    0    0 242257    40 16068 15999  9 90  0  1  0
16  9 2097148 139928    584 266484    0    0 242536     0 15590 15587  9 89  0  1  0
30  2 2097148 140516    580 267060    0    0 244177     0 15950 16234 10 88  0  2  0
 5 14 2097148 142220    552 264260    0    0 256863     4 15839 16031  9 89  0  2  0
30  4 2097148 139956    548 266400   16   12 223748    12 15204 15427 10 88  0  2  0
 9 10 2097148 140020    544 266860    0    0 219307    20 15015 14538 10 88  0  1  0
21  3 2097148 140576    544 266584    0    0 214719     4 15234 15841  8 90  0  1  0
30  4 2097148 139516    560 266352    0    0 227782   116 15494 14856  9 89  0  1  0
13  2 2097148 140388    544 267248    0    0 215817     4 14869 14597 10 88  0  2  0
 8  8 2097148 139880    424 266400    0    0 211940   140 15670 14481  9 90  0  1  0
10 11 2097148 139604    456 266832    0    0 187160     4 14712 15111  9 89  0  1  0
21  3 2097148 140244    504 266460    0    0 180096    48 15008 15482  9 90  0  1  0
11 11 2097148 139948    492 266484    0    0 204451     0 14909 14922 10 89  0  1  0
10  8 2097148 140348    492 266576    0    0 204862   128 14260 14204  9 90  0  1  0
17 10 2097148 140444    716 267568    0    0 271680     4 17646 16045  9 90  0  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13  5 2097148 139616    676 266856    4    4 249758    32 16184 14496  9 90  0  1  0
32  4 2097148 140104    648 266408    0    0 235255   128 15913 14332 10 89  0  0  0
26  8 2097148 140156    648 266472    0    0 247645     4 15495 14119  8 90  0  1  0
17 11 2097148 140076    656 265540    0    0 259007     4 17148 16250 10 89  0  1  0
20 10 2097148 139792    636 265128    0    0 244538     4 16350 14400  9 90  0  1  0
25  9 2097148 140072    600 265108    0    0 242221   144 16414 14672  9 90  0  1  0
34  6 2097148 140576    592 265304    0    0 215052     0 15147 15039  9 89  0  1  0
13  9 2097148 140780    548 265356    0    0 241624   124 15737 14566  8 91  0  1  0
24  9 2097148 140676    548 265996    0    0 226403     0 15444 14609  9 90  0  1  0
 9  9 2097148 139604    540 266344    0    0 228155     4 15412 15479 10 88  0  1  0
10  2 2097148 139424    564 265416    0    0 226985     4 15259 15686  9 89  0  2  0
11  6 2097148 140204    552 266264    4    4 223193    44 14978 14489 10 89  0  1  0
13  5 2097148 139844    528 266100    0    0 228658     0 15506 15019  9 89  0  1  0
10  9 2097148 139952    508 266476    0    0 205097     8 14311 14585  9 91  0  0  0
49  6 2097148 139780    592 267472    0    0 255897     4 17150 16130  9 90  0  1  0
132  1 2097148 140100    572 266716    0    0 204756     0 14855 14284  8 90  0  1  0
17  3 2097148 139272    532 267632    0    0 218952   148 14414 16078  9 89  0  1  0
11  8 2097148 140296    508 267044    0    0 200887     4 14671 14427  9 90  0  1  0
64  4 2097148 140784    560 265424    0    0 218587   132 15339 15233 10 89  0  1  0
 6 12 2097148 139896    544 266324    0    0 230747     4 15522 15379 10 89  0  1  0
21  5 2097148 140576    556 266860    0    0 204477     4 14913 14544  9 89  0  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
138  7 2097148 140140    532 266264    0    0 223503   148 15934 15496  9 90  0  1  0
 8 12 2097148 140136    516 266364    0    0 206542     4 14009 15137  9 89  0  1  0
211  0 2097148 139880    628 265872    0    0 226004   124 16798 16571 10 88  0  1  0
 8 12 2097148 139940    616 265852    0    0 172406     4 13301 15072  8 91  0  1  0
73 10 2097148 140336    616 265420    0    0 216784     4 15492 15063 10 89  0  1  0
20  6 2097148 140320    684 266032    0    0 233651    48 15904 14586 10 89  0  1  0
41  4 2097148 140368    680 266152    0    0 205295     0 15048 14842  9 90  0  1  0
20 11 2097148 140576    676 266124    0    0 221152     4 15237 14730  9 89  0  2  0
 9 12 2097148 140212    664 265428    0    0 241903     4 16768 16856  9 90  0  1  0
20  6 2097148 140836    640 265228    0    0 213168     4 15296 14937 10 89  0  1  0
10 10 2097148 140944    700 265488    0    0 220338    16 15527 15253 10 89  0  1  0
17  2 2097148 140516    584 266540    0    0 211238     4 15229 15269  9 90  0  1  0
38  8 2097148 140912    624 265160    0    0 220284     4 15701 15631  9 90  0  1  0
11  1 2097148 140820    600 265180    0    0 211565     4 14578 14327  9 89  0  1  0
25  4 2097148 140624    548 266144    0    0 216675   136 15060 14327 10 88  0  2  0
 9  8 2097148 139528    600 265600    0    0 245639    36 16038 14840 10 89  0  1  0
21  8 2097148 140012    780 266104    0    0 240110     0 15794 14392  9 90  0  1  0
53  3 2097148 139876    632 266536    0    0 242771   136 16076 14701  9 90  0  1  0
48  8 2097148 140132    724 265620    0    0 236308     4 15782 14408 10 89  0  1  0
13  9 2097148 139584    568 265808    0    0 248768     0 16119 14798  9 91  0  1  0
22  4 2097148 140120    584 265516    0    0 243339    44 16318 14681 10 89  0  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  4 2097148 140512    548 266108    0    0 227497   132 15265 14576 10 88  0  1  0
15 11 2097148 140300    536 265856    0    0 217272     4 15251 14140  8 91  0  1  0
17 32 2097148 139920    532 266092    0    0 201402   132 14743 14906 10 89  0  1  0
11  8 2097148 140372    552 265980    0    0 229446     0 16265 16125 10 89  0  1  0
27  6 2097148 140856    524 264456    0    0 232671   168 15727 14779 10 89  0  1  0
16  3 2097148 139944    512 267652    0    0 188408     0 13932 15124 10 88  0  1  0
 5 14 2097148 139864    488 266496    0    0 239694     4 17678 18265  9 90  0  1  0
15  1 2097148 140932    560 277320  212 5728 233853  5928 16418 17264 11 87  0  1  0
 9  5 2097148 141816    840 267356  284  168 406191  1416 23572 19760 11 85  1  2  0
 8  1 2097148 140548    656 271556   96   64 226793    84 15388 20680 10 81  5  4  0
 9  0 2097148 140988    652 270768    0    0 172717    48 13472 19142  8 83  6  3  0
 8  0 2097148 140304    656 271976    0    0 179550     0 13845 19329 10 81  6  3  0
21  1 2097148 142020    656 270260    0    0 183371     0 13491 19420  8 82  7  3  0
 9  1 2097148 141640    652 269448    0    0 183052     0 13468 19344  9 81  6  4  0
 7  1 2097148 140144    648 270400    0    0 176891     0 13309 18944  9 82  6  3  0
