procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 324931776      0 8175608    0    0     0     0    1    0  0  0 100  0  0
 0  1      0 324885856   3168 8201396    0    0  3131     0 16110 28036  1  0 98  0  0
 0  1      0 324773248  20632 8274452    0    0 17366     0 15447 25763  1  0 98  0  0
 0  1      0 324773184  20632 8276376    0    0     0     0 22590 30410  1  1 98  1  0
 0  1      0 324771808  20632 8276380    0    0     0     0 17049 29835  1  0 98  1  0
 0  1      0 324776064  20632 8276380    0    0     0     0 11145 19204  1  0 99  1  0
 0  1      0 324776032  20632 8276380    0    0     0     0 10426 18656  1  0 99  1  0
 0  1      0 324774688  20632 8276380    0    0     0     0 11744 18885  1  0 99  1  0
 0  1      0 324773280  20632 8276380    0    0     0     0 12678 20068  1  0 98  1  0
 4  0      0 324674144  21160 8277356    0    0   536     0 23735 100092  2  0 97  0  0
 5  0      0 324659680  21160 8277960    0    0     0     0 25299 179814  4  0 96  0  0
 3  0      0 324640320  21160 8277960    0    0     0     0 22987 179953  3  0 96  0  0
 5  0      0 324613248  21160 8282088    0    0     0     0 47642 178916  4  0 96  0  0
 3  0      0 324593568  21160 8289608    0    0     0     0 25383 177200  3  0 96  0  0
 6  0      0 324580096  21160 8290280    0    0     0     0 22019 176431  4  0 96  0  0
 5  0      0 324576320  21160 8290280    0    0     0     0 21500 179717  4  0 96  0  0
 0  0      0 324560608  21160 8290280    0    0     0     0 26196 106995  3  0 97  0  0
 0  0      0 324561536  21160 8290352    0    0     0     0 12243 21339  1  0 99  0  0
 0  0      0 324561696  21160 8290352    0    0     0     0 11957 17423  1  0 99  0  0
 0  0      0 324561696  21160 8290352    0    0     0     0 10579 17816  1  0 99  0  0
 0  0      0 324561184  21160 8290352    0    0     0     0 10627 17795  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  1      0 324520320  21160 8290352    0    0     0     0 15917 26384  1  0 98  0  0
 7  1      0 324365824  21160 8290520    0    0     0     0 31702 55186  2  1 97  1  0
140  1      0 324202304  21160 8290596    0    0     0     0 37317 55972  2  1 96  1  0
42  1      0 324074272  21160 8296716    0    0     0     0 36938 69292  2  1 97  0  0
 6  0      0 323928352  21160 8314760    0    0     0     0 32699 54558  3  1 96  0  0
 2  0      0 323814208  21196 8273280    0    0    39     0 44153 69687  3  1 96  0  0
 4  0      0 323768064  21196 8254408    0    0     0     0 65902 96956  3  1 96  0  0
 1  0      0 323664896  21196 8258840    0    0     0     0 66801 93827  3  1 96  0  0
 1  0      0 323594112  21196 8258484    0    0     0     0 37173 62138  2  1 98  0  0
 2  0      0 323532512  21196 8258640    0    0     0     0 33540 58177  2  1 98  0  0
 0  0      0 323471872  21196 8262488    0    0     0     0 32904 56880  2  1 98  0  0
 0  0      0 323496320  21196 8263016    0    0     0     0 23040 40659  1  0 99  0  0
 0  0      0 323498560  21196 8263116    0    0     0     0 22903 38709  1  0 99  0  0
 4  0      0 323489440  21196 8263232    0    0     0     0 21904 35962  1  0 99  0  0
 4  0      0 323454848  21196 8263316    0    0     0     0 28228 32738  2  0 97  0  0
 1  0      0 323556704  21196 8263396    0    0     0     0 22133 33356  1  0 99  0  0
 0  0      0 323567072  21196 8263480    0    0     0     0 21122 32904  1  0 99  0  0
 0  0      0 323576224  21196 8263608    0    0     0     0 20998 33734  1  0 99  0  0
 1  0      0 323586432  21196 8263716    0    0     0     0 21894 33974  1  0 99  0  0
 1  0      0 323595712  21196 8263800    0    0     0     0 20736 33136  1  0 99  0  0
 3  0      0 323600448  21196 8263944    0    0     0     0 22199 34772  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 323605952  21196 8264024    0    0     0     0 21609 35454  1  0 99  0  0
 0  0      0 323607680  21196 8264136    0    0     0     0 21927 36906  1  0 99  0  0
 1  0      0 323608608  21196 8264276    0    0     0     0 22794 37492  1  0 99  0  0
 0  0      0 323610592  21196 8264364    0    0     0     0 21436 36812  1  0 99  0  0
 1  0      0 323612672  21196 8264476    0    0     0     0 21041 34997  1  0 99  0  0
 1  0      0 323614080  21196 8264552    0    0     0     0 21344 35631  1  0 99  0  0
 0  0      0 323616064  21196 8264648    0    0     0     0 21744 36249  1  0 99  0  0
 0  0      0 323618368  21196 8264748    0    0     0     0 21512 35770  1  0 99  0  0
 0  0      0 323621504  21196 8264896    0    0     0     0 20011 34092  1  0 99  0  0
 0  0      0 323624352  21196 8264972    0    0     0     0 21049 35352  1  0 99  0  0
 1  0      0 323630080  21196 8265108    0    0     0     0 21257 35769  1  0 99  0  0
 2  0      0 323639328  21196 8265224    0    0     0     0 21905 36030  1  0 99  0  0
 1  0      0 323643296  21196 8265384    0    0     0     0 21080 35239  1  0 99  0  0
 0  0      0 323646624  21196 8265480    0    0     0     0 20621 33754  1  0 99  0  0
 1  0      0 323648896  21196 8265580    0    0     0     0 21656 36320  1  0 99  0  0
 0  0      0 323651680  21196 8265644    0    0     0     0 21264 35196  1  0 99  0  0
 1  0      0 323655456  21196 8265748    0    0     0     0 22429 37166  1  0 99  0  0
 0  0      0 323658176  21196 8265892    0    0     0     0 24162 41129  1  0 99  0  0
 1  0      0 323662784  21196 8266016    0    0     0     0 20465 34783  1  0 99  0  0
 2  0      0 323662016  21196 8266172    0    0     0     0 21172 35252  1  0 99  0  0
 1  0      0 323663392  21196 8266248    0    0     0     0 21403 33892  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 323662528  21196 8266384    0    0     0     0 23031 36134  1  0 99  0  0
 3  0      0 323658048  21196 8266484    0    0     0     0 22208 37484  1  0 99  0  0
 2  0      0 323655584  21196 8266600    0    0     0     0 20968 35638  1  0 99  0  0
 0  0      0 323654208  21196 8266700    0    0     0     0 21801 36443  1  0 99  0  0
 1  0      0 323650688  21196 8266812    0    0     0     0 22056 38499  1  0 99  0  0
 0  0      0 323650048  21196 8266896    0    0     0     0 22631 38919  1  0 99  0  0
 4  0      0 323649920  21196 8266996    0    0     0     0 21937 38883  1  0 99  0  0
 1  0      0 323649568  21196 8267100    0    0     0     0 21213 37896  1  0 99  0  0
 0  0      0 323647712  21196 8267200    0    0     0     0 85756 38029  2  0 97  0  0
 0  0      0 323644928  21196 8267308    0    0     0     0 20969 34081  1  0 99  0  0
 0  0      0 323645888  21196 8267392    0    0     0     0 22164 35688  1  0 99  0  0
 0  0      0 323646144  21196 8267488    0    0     0     0 21335 34565  1  0 99  0  0
 0  0      0 323648160  21196 8267620    0    0     0     0 19288 30973  1  0 99  0  0
 1  0      0 323649280  21196 8267684    0    0     0     0 20291 32631  1  0 99  0  0
 1  0      0 323652000  21196 8267760    0    0     0     0 20974 34671  1  0 99  0  0
 1  0      0 323654720  21196 8267864    0    0     0     0 21869 34521  1  0 99  0  0
 3  0      0 323656064  21196 8267972    0    0     0     0 21179 34862  1  0 99  0  0
 0  0      0 323658080  21196 8268096    0    0     0     0 20054 33911  1  0 99  0  0
 0  0      0 323657760  21196 8268164    0    0     0     0 21048 35223  1  0 99  0  0
 1  0      0 323659136  21196 8268292    0    0     0     0 21281 35030  1  0 99  0  0
 0  0      0 323660288  21196 8268392    0    0     0     0 22083 35442  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 323658688  21196 8268476    0    0     0     0 21705 34976  1  0 99  0  0
 1  0      0 323659360  21196 8268576    0    0     0     0 19665 31059  1  0 99  0  0
 0  0      0 323660800  21196 8268652    0    0     0     0 20821 33294  1  0 99  0  0
 1  0      0 323661248  21196 8268796    0    0     0     0 22341 35931  1  0 99  0  0
 0  0      0 323661024  21196 8268896    0    0     0     0 21745 34303  1  0 99  0  0
188  1      0 323660448  21196 8268988    0    0     0     0 19976 30923  1  0 98  0  0
 0  1      0 323656352  21196 8269008    0    0     0     0 20271 31467  1  0 98  1  0
 1  1      0 323653792  21196 8269016    0    0     0     0 22001 34110  1  0 98  1  0
 2  1      0 323650560  21196 8269040    0    0     0     0 22264 34370  1  0 98  1  0
 0  1      0 323641504  21196 8269048    0    0     0     0 72445 36499  2  0 97  1  0
 0  1      0 323640224  21196 8269060    0    0     0     0 21278 35051  1  0 98  1  0
 0  0      0 323641952  21196 8269424    0    0     0     0 21119 35675  1  0 98  0  0
 0  0      0 323643520  21196 8269660    0    0     0     0 20097 31616  1  0 99  0  0
 3  0      0 323645248  21196 8269744    0    0     0     0 21290 34993  1  0 99  0  0
 0  0      0 323646464  21196 8269840    0    0     0     0 21804 34650  1  0 99  0  0
 1  0      0 323648352  21196 8269956    0    0     0     0 20573 33217  1  0 99  0  0
 0  0      0 323650176  21196 8270024    0    0     0     0 19673 32199  1  0 99  0  0
 2  0      0 323651040  21196 8270112    0    0     0     0 20118 32957  1  0 99  0  0
 0  0      0 323654080  21196 8270252    0    0     0     0 20371 33566  1  0 99  0  0
 1  0      0 323657376  21196 8270336    0    0     0     0 21453 35377  1  0 99  0  0
 0  0      0 323657312  21196 8270440    0    0     0     0 21168 34803  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 323661152  21196 8270568    0    0     0     0 19853 33058  1  0 99  0  0
 0  0      0 323663072  21196 8270644    0    0     0     0 20357 35014  1  0 99  0  0
 0  0      0 323665856  21196 8270724    0    0     0     0 21739 36936  1  0 99  0  0
 2  0      0 323668832  21196 8270824    0    0     0     0 22410 36906  1  0 99  0  0
 0  0      0 323670016  21196 8270932    0    0     0     0 22071 35790  1  0 99  0  0
 0  0      0 323671808  21196 8271036    0    0     0     0 20272 33640  1  0 99  0  0
 0  0      0 323672256  21196 8271132    0    0     0     0 20733 33939  1  0 99  0  0
 1  0      0 323672640  21196 8271232    0    0     0     0 22758 36556  1  0 99  0  0
 0  0      0 323672672  21196 8271324    0    0     0     0 22894 37015  1  0 99  0  0
 0  0      0 323668960  21196 8271440    0    0     0     0 21798 36043  1  0 99  0  0
 0  0      0 323668064  21196 8271564    0    0     0     0 20245 33768  1  0 99  0  0
 0  0      0 323665824  21196 8271620    0    0     0     0 21766 36402  1  0 99  0  0
 1  0      0 323663744  21196 8271712    0    0     0     0 22896 38630  1  0 99  0  0
 2  0      0 323661632  21196 8271876    0    0     0     0 22417 35337  1  0 99  0  0
 0  0      0 323662368  21196 8271968    0    0     0     0 21878 35808  1  0 99  0  0
 0  0      0 323661120  21196 8272004    0    0     0     0 20251 32506  1  0 99  0  0
 2  0      0 323658432  21196 8272092    0    0     0     0 20876 33859  1  0 99  0  0
 1  0      0 323656192  21196 8272256    0    0     0     0 21252 34377  1  0 99  0  0
 0  0      0 323649536  21196 8272364    0    0     0     0 53775 47204  2  1 98  0  0
 0  0      0 323648672  21196 8272492    0    0     0     0 24284 39684  1  0 99  0  0
 0  0      0 323649728  21196 8272568    0    0     0     0 19597 32379  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 323650688  21196 8272652    0    0     0     0 20461 31168  1  0 99  0  0
 0  0      0 323647552  21196 8272776    0    0     0     0 21883 34437  1  0 99  0  0
 0  0      0 323649184  21196 8272876    0    0     0     0 22219 36356  1  0 99  0  0
 0  0      0 323649792  21196 8272976    0    0     0     0 22682 38640  1  0 99  0  0
 1  0      0 323648352  21196 8273092    0    0     0     0 21238 34266  1  0 99  0  0
 0  0      0 323645664  21196 8273192    0    0     0     0 21620 33862  1  0 98  0  0
 1  0      0 323641728  21196 8273280    0    0     0     0 21803 36179  1  0 99  0  0
 3  0      0 323638368  21196 8273384    0    0     0     0 22985 36074  1  0 99  0  0
 0  0      0 323632064  21196 8273480    0    0     0     0 21779 34938  1  0 99  0  0
 1  0      0 323630528  21196 8273556    0    0     0     0 20617 32786  1  0 99  0  0
 0  0      0 323629120  21196 8273640    0    0     0     0 20352 33682  1  0 99  0  0
 0  0      0 323578848  21196 8273732    0    0     0     0 139839 40063  2  0 97  0  0
 0  0      0 323575552  21196 8273836    0    0     0     0 24180 40659  1  0 99  0  0
 0  0      0 323578368  21196 8273932    0    0     0     0 23030 40385  1  0 99  0  0
 0  0      0 323579232  21196 8274016    0    0     0     0 21275 36569  1  0 99  0  0
 1  0      0 323579776  21196 8274112    0    0     0     0 21507 35777  1  0 99  0  0
 1  0      0 323580352  21196 8274200    0    0     0     0 21889 34686  1  0 99  0  0
 2  0      0 323579616  21196 8274216    0    0     0     0 22447 35112  1  0 99  0  0
 1  0      0 323578304  21196 8274312    0    0     0     0 21955 35759  1  0 99  0  0
