procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 376378176  21488 8143640    0    0     0     0 1369 1956  0  0 100  0  0
 0  0      0 376378176  21488 8143640    0    0     0     0  857 1389  0  0 100  0  0
 0  0      0 376378400  21488 8143648    0    0     0     0  929 1512  0  0 100  0  0
 0  0      0 376378400  21488 8143648    0    0     0     0 1057 1526  0  0 100  0  0
 0  0      0 376378656  21488 8143652    0    0     0     0 1226 1940  0  0 100  0  0
 0  0      0 376378784  21488 8143660    0    0     0     0 1225 2020  0  0 100  0  0
 0  0      0 376378784  21488 8143660    0    0     0     0  860 1338  0  0 100  0  0
 0  0      0 376376704  21488 8143660    0    0     0     0  984 1523  0  0 100  0  0
 0  0      0 376377280  21488 8143668    0    0     0     0 1195 2230  0  0 100  0  0
 0  1      0 376377216  21488 8143668    0    0     0     0 1334 2592  0  0 100  0  0
 0  1      0 376377216  21488 8143668    0    0     0     0 1142 1649  0  0 99  1  0
 0  1      0 376376256  21488 8143668    0    0     0     0 1105 1618  0  0 99  1  0
 0  1      0 376376352  21488 8143668    0    0     0     0 1056 1847  0  0 99  1  0
 0  1      0 376376032  21488 8143668    0    0     0     0 1032 1452  0  0 99  1  0
 0  1      0 376376064  21488 8143668    0    0     0     0  974 1602  0  0 99  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 376374752  21488 8143668    0    0     0     0 2486 3088  0  0 100  0  0
 0  0      0 376375232  21488 8143692    0    0     0     0  955 1620  0  0 100  0  0
 0  0      0 376373184  21488 8143696    0    0     0     0 1069 2107  0  0 100  0  0
 0  0      0 376373184  21488 8143696    0    0     0     0 1025 1714  0  0 100  0  0
 0  0      0 376373440  21488 8143704    0    0     0     0 1118 1889  0  0 100  0  0
 0  0      0 376374016  21488 8143704    0    0     0     0 1292 1927  0  0 100  0  0
 0  0      0 376374080  21488 8143708    0    0     0     0  844 1408  0  0 100  0  0
 0  0      0 376374208  21488 8143712    0    0     0     0  965 1661  0  0 100  0  0
 0  0      0 376373952  21488 8143716    0    0     0     0 1158 1614  0  0 100  0  0
 0  0      0 376373952  21488 8143716    0    0     0     0 1108 1855  0  0 100  0  0
 0  0      0 376374432  21488 8143720    0    0     0     0 1211 2009  0  0 100  0  0
 0  0      0 376374816  21488 8143720    0    0     0     0  806 1324  0  0 100  0  0
 0  0      0 376372480  21488 8143728    0    0     0     0 1152 1785  0  0 100  0  0
 0  0      0 376373056  21488 8143728    0    0     0     0 1269 2234  0  0 100  0  0
 0  0      0 376374112  21488 8143736    0    0     0     0 1079 1845  0  0 100  0  0
 0  0      0 376374080  21488 8143740    0    0     0     0 1145 1676  0  0 100  0  0
 0  0      0 376374336  21488 8143744    0    0     0     0 1042 1568  0  0 100  0  0
 0  0      0 376374208  21488 8143744    0    0     0     0 1136 1884  0  0 100  0  0
 0  0      0 376374240  21488 8143748    0    0     0     0  935 1409  0  0 100  0  0
 0  0      0 376374272  21488 8143748    0    0     0     0 1214 2433  0  0 100  0  0
 0  0      0 376375616  21488 8143756    0    0     0     0 1210 2128  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 376375616  21488 8143756    0    0     0     0  911 1567  0  0 100  0  0
 0  0      0 376375616  21488 8143760    0    0     0     0  969 1564  0  0 100  0  0
 0  0      0 376375968  21488 8143760    0    0     0     0 1179 1696  0  0 100  0  0
 0  0      0 376375680  21488 8143760    0    0     0     0 1106 1859  0  0 100  0  0
 0  0      0 376375840  21488 8143768    0    0     0     0 1159 1833  0  0 100  0  0
 0  0      0 376376096  21488 8143772    0    0     0     0  867 1405  0  0 100  0  0
 0  0      0 376376128  21488 8143772    0    0     0     0 1131 2115  0  0 100  0  0
 0  0      0 376376928  21488 8143780    0    0     0     0  959 1520  0  0 100  0  0
 0  0      0 376376928  21488 8143780    0    0     0     0 1153 1868  0  0 100  0  0
 0  0      0 376376992  21488 8143784    0    0     0     0 1142 1982  0  0 100  0  0
 0  0      0 376377088  21488 8143788    0    0     0     0  890 1398  0  0 100  0  0
 0  0      0 376374464  21488 8143792    0    0     0     0 1108 1784  0  0 100  0  0
 0  0      0 376374944  21488 8143792    0    0     0     0 1134 1935  0  0 100  0  0
 0  0      0 376375168  21488 8143800    0    0     0     0 1004 1661  0  0 100  0  0
 0  0      0 376375168  21488 8143800    0    0     0     0 1063 1586  0  0 100  0  0
 0  0      0 376375168  21488 8143804    0    0     0     0  994 1574  0  0 100  0  0
 0  0      0 376375552  21488 8143804    0    0     0     0 1116 1844  0  0 100  0  0
 0  0      0 376375936  21488 8143808    0    0     0     0  929 1446  0  0 100  0  0
 0  0      0 376375936  21488 8143808    0    0     0     0  982 1608  0  0 100  0  0
 0  0      0 376376064  21488 8143812    0    0     0     0 1385 2153  0  0 100  0  0
 1  0      0 376376064  21488 8143812    0    0     0     0  976 1571  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 376373824  21488 8143824    0    0     0     0 1082 1664  0  0 100  0  0
 0  0      0 376374464  21488 8143828    0    0     0     0 1335 2721  0  0 100  0  0
 0  0      0 376374464  21488 8143828    0    0     0     0 1239 2062  0  0 100  0  0
 0  0      0 376374528  21488 8143832    0    0     0     0 1362 2005  0  0 100  0  0
 0  0      0 376374368  21488 8143840    0    0     0     0  794 1249  0  0 100  0  0
 0  0      0 376374496  21488 8143844    0    0     0     0  968 1626  0  0 100  0  0
 0  0      0 376374464  21488 8143844    0    0     0     0 1051 1636  0  0 100  0  0
 0  0      0 376374464  21488 8143844    0    0     0     0 1071 1740  0  0 100  0  0
 0  0      0 376374784  21488 8143848    0    0     0     0 1217 2018  0  0 100  0  0
 0  0      0 376375168  21488 8143856    0    0     0     0  812 1316  0  0 100  0  0
 0  0      0 376372448  21488 8143856    0    0     0     0 1206 2239  0  0 100  0  0
 0  0      0 376372224  21488 8143860    0    0     0     0 2036 2622  0  0 100  0  0
 0  0      0 376372352  21488 8143860    0    0     0     0 1010 1665  0  0 100  0  0
 0  0      0 376374272  21488 8143868    0    0     0     0 12174 13728  0  0 99  0  0
